keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
deportation defense lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"Your #1 Immigration Attorney in Carlsbad, California - Abogada Ashley",https://abogadaashley.com/locations/carlsbad-california/,"Your #1 Immigration Attorney in Carlsbad, California. Compassionate, dedicated and personalized legal representation for you and your loved ones.",,,,,,,,,abogadaashley.com,14,29,6,801,141,1270,,
eb1 visa lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,"We offer a comprehensive range of immigration services, including family-based immigration, employment-based immigration, asylum, and deportation defense.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,northcountyimmigration.com,17,30,4,953,119,25090,,
eb1 visa lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Green Card: EB-1 | San Diego Immigration Lawyers Law Offices of ...,https://www.h1b.biz/green-card-eb-1.html,Schedule a Consultation - Call (619) 819-9204 - Law Offices of Jacob J. Sapochnick is dedicated to serving our clients with a range of legal services ...,,,,,,,,,h1b.biz,35,42,2,285109,992,300879,,
family immigration attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,"We routinely work with clients to realize their immigration goals through family-based visa petitions, employment-based petitions, asylum applications ...",,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
family immigration lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,"We offer a comprehensive range of immigration services, including family-based immigration, employment-based immigration, asylum, and deportation defense.",,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
family immigration lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"North County Legal®, APC: Estate Planning & Immigration Attorney ...",https://northcountylegal.com/,"Attorney Alexeev combines her passion for the law and her depth of experience to help individuals, families, and businesses in Carlsbad and the rest of San ...",,,,,,,,,northcountylegal.com,15,25,3,139,49,1401,,
immigration attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Attorney Carlsbad | Business and Immigration Lawyer | Silvina Tondini,https://tondinilaw.com/meet-silvina-tondini/,Silvina Tondini has over two decades of experience working in both the International Business Law and Immigration Law practice areas.,,,,,,,,,tondinilaw.com,16,28,1,260,169,1025,,
immigration adoption attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,Carlsbad's Trusted Immigration Law Firm - Law Offices of Peter D. Chu,https://peterchu.com/pages/carlsbad-immigration-law-firm,"The Law Office of Peter Chu is adept in handling complex cases of family-based immigration, whether it's obtaining a spousal visa, sponsoring relatives for green cards, or navigating the intricate procedures of adoption-related immigration.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,peterchu.com,21,32,4,1254,191,85951,,
immigration adoption attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,International Adoptions | San Diego Immigration Lawyers Law ...,https://www.h1b.biz/international-adoptions.html,Our firm specializes in the area of US Immigration law with special emphasis on international adoptions. We can assist you with your adoption needs.,,,,,,,,,h1b.biz,35,42,2,285109,992,300879,,
h1b lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,"Locations | Carlsbad, California Immigration Lawyers Law Offices of ...",https://www.h1b.biz/locations.html,Schedule a Consultation - Call (619) 819-9204 - Law Offices of Jacob J. Sapochnick is dedicated to serving our clients with a range of legal services ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,h1b.biz,35,42,2,285109,992,300879,,
h1b lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Law Offices of Jacob J. Sapochnick: San Diego Immigration Lawyer ...,https://www.h1b.biz/,Schedule a Consultation - Call 619.819.9204 - Jacob Sapochnick is dedicated to serving our clients with a range of legal services including Immigration and ...,,,,,,,,,h1b.biz,35,42,2,285109,992,300879,,
immigration attorney for citizenship,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration attorney for citizenship,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"Your #1 Immigration Attorney in Carlsbad, California - Abogada Ashley",https://abogadaashley.com/locations/carlsbad-california/,"Your #1 Immigration Attorney in Carlsbad, California. Compassionate, dedicated and personalized legal representation for you and your loved ones.",,,,,,,,,abogadaashley.com,14,29,6,801,141,1270,,
immigration attorney consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,Let our top immigration lawyer help you get the results you want. Contact our office online using the contact form or call us at (760) 233-0800 to schedule a ...,,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
immigration attorney consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,"... IMMIGRATION LAW FIRM FOR ALL YOUR LEGAL NEEDS Consultations by Appointment ... Carlsbad, CA 92011 USA (619) 239-7855. Hours. — By appointment only / Solo con ...",,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration attorney free consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,9:00am - 5:30pm Our Opening Hours Mon. - Fri. 619.239.7855 Call Us For Consultation Twitter Facebook Search Menu. About Us · Our Team · Immigration ...,,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration attorney free consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Immigration Attorney: Paid Consultation vs Free Consultation?,https://tondinilaw.com/immigration-attorney-paid-consultation-vs-free-consultation-invest-in-yourself/,"Free consultations” may be tempting but the less you pay, the lower quality it will be, especially when there are pricier options.",,,,,,,,,tondinilaw.com,16,28,1,260,169,1025,,
immigration law firm,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,"San Diego Office. 2251 San Diego Ave., Ste. B-200. San Diego, CA 92110 (619) 239-7855. Carlsbad Office. 6120 Paseo Del Norte, Suite G-2. Carlsbad, CA 92011 USA",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration law firm,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,"We offer a comprehensive range of immigration services, including family-based immigration, employment-based immigration, asylum, and deportation defense.",,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
immigration law attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,"Carlsbad Office. 6120 Paseo Del Norte, Suite G-2. Carlsbad, CA 92011 USA (619) 239-7855. Hours. — By appointment only / Solo con cita —. Monday – 9:00am to 5 ...",,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration law attorney,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Attorney Carlsbad | Business and Immigration Lawyer | Silvina Tondini,https://tondinilaw.com/meet-silvina-tondini/,Silvina Tondini has over two decades of experience working in both the International Business Law and Immigration Law practice areas.,,,,,,,,,tondinilaw.com,16,28,1,260,169,1025,,
immigration lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration lawyer,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Attorney Carlsbad | Business and Immigration Lawyer | Silvina Tondini,https://tondinilaw.com/meet-silvina-tondini/,Silvina Tondini has over two decades of experience working in both the International Business Law and Immigration Law practice areas.,,,,,,,,,tondinilaw.com,16,28,1,260,169,1025,,
immigration lawyer close to me,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,"Your #1 Immigration Attorney in Carlsbad, California - Abogada Ashley",https://abogadaashley.com/locations/carlsbad-california/,"Your #1 Immigration Attorney in Carlsbad, California. Compassionate, dedicated and personalized legal representation for you and your loved ones.",,,,,,,,,abogadaashley.com,14,29,6,801,141,1270,,
immigration lawyer close to me,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"North County Legal®, APC: Estate Planning & Immigration Attorney ...",https://northcountylegal.com/,"Attorney Alexeev combines her passion for the law and her depth of experience to help individuals, families, and businesses in Carlsbad and the rest of San ...",,,,,,,,,northcountylegal.com,15,25,3,139,49,1401,,
immigration lawyer consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,Let our top immigration lawyer help you get the results you want. Contact our office online using the contact form or call us at (760) 233-0800 to schedule a ...,,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
immigration lawyer consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,"... IMMIGRATION LAW FIRM FOR ALL YOUR LEGAL NEEDS Consultations by Appointment ... Carlsbad, CA 92011 USA (619) 239-7855. Hours. — By appointment only / Solo con ...",,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration lawyer carlsbad,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,1,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration lawyer carlsbad,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,Attorney Carlsbad | Business and Immigration Lawyer | Silvina Tondini,https://tondinilaw.com/meet-silvina-tondini/,Silvina Tondini has over two decades of experience working in both the International Business Law and Immigration Law practice areas.,,,,,,,,,tondinilaw.com,16,28,1,260,169,1025,,
immigration lawyer for citizenship,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,"We offer a comprehensive range of immigration services, including family-based immigration, employment-based immigration, asylum, and deportation defense.",,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
immigration lawyer for citizenship,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration lawyer for green card,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,Carlsbad Immigration Lawyers,https://northcountyimmigration.com/carlsbad-immigration-lawyers/,"Whether you are seeking a visa, facing deportation, or pursuing a green card, our immigration attorneys in Carlsbad, CA, are here to guide you through the ...",,,,,,,,,northcountyimmigration.com,17,30,4,953,119,25090,,
immigration lawyer for green card,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"Your #1 Immigration Attorney in Carlsbad, California - Abogada Ashley",https://abogadaashley.com/locations/carlsbad-california/,"Your #1 Immigration Attorney in Carlsbad, California. Compassionate, dedicated and personalized legal representation for you and your loved ones.",,,,,,,,,abogadaashley.com,14,29,6,801,141,1270,,
immigration lawyer free consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,2,HURWITZ HOLT – SAN DIEGO IMMIGRATION LAWYERS – San ...,https://sandiegoimmigration.com/,A full service San Diego County-based immigration law firm experienced in all aspects of US immigration and naturalization law.,,,,,,,,,sandiegoimmigration.com,21,28,9,988,109,2023,,
immigration lawyer free consultation,Carlsbad,Immigration-HighVolume -- Carlsbad.xlsx,3,"Best Carlsbad, CA Immigration Lawyers, Criminal Defense ...",https://matianfirm.com/lawyers-near/carlsbad/,"Free Consultation (Call Now). Carlsbad Immigration, Personal Injury, & Criminal Defense Attorneys. Are you looking for a Lawyer in Carlsbad? We have some of ...",,,,,,,,,matianfirm.com,26,38,2,2248,440,3436,,
