keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
tax attorney fresno,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Frank Huerta Jr. draws upon nearly 18 years of experience as a tax attorney handling tax law issues, having represented taxpayers before numerous boards and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
tax attorney fresno,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
international tax lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Joseph J. Doerr - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/joseph-j-doerr/,Joseph J. Doerr is a director in our firm's Fresno office where he is certified by the California Board of Legal Specialization as a specialist in taxation law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
international tax lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,Foreign Inheritance Tax Attorney Fresno International Tax Lawyers,https://sherayzenlaw.com/foreign-inheritance-tax-attorney-fresno-international-tax-lawyers-california/,"Sherayzen Law Office is a highly experienced international tax law firm with respect to all of these income tax and information return requirements, including ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sherayzenlaw.com,28,33,1,2357,240,755075,,
financial tax advisor,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Tax Strategies for Individuals - Fresno - W CPA Group,https://www.twcpa.com/taxstrategies-individuals.php,"W CPA Group is a full-service accounting and consulting firm located in Clovis, CA. Let us help you today (559) 256-5600!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,twcpa.com,20,30,29,397,132,397,,
financial tax advisor,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,Tax Planning and Preparation - CPA Firm in Fresno CA,https://www.roosmcnabbcpa.com/tax-services.htm,"For legal and effective tax planning and preparation, call our Fresno, CA CPA firm now at 559-226-2209 to learn how we can decrease your tax obligations.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,roosmcnabbcpa.com,10,21,2,66,37,1766,,
international tax lawyers,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Joseph J. Doerr - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/joseph-j-doerr/,Joseph J. Doerr is a director in our firm's Fresno office where he is certified by the California Board of Legal Specialization as a specialist in taxation law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
international tax lawyers,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,Foreign Inheritance Tax Attorney Fresno International Tax Lawyers,https://sherayzenlaw.com/foreign-inheritance-tax-attorney-fresno-international-tax-lawyers-california/,"Sherayzen Law Office is a highly experienced international tax law firm with respect to all of these income tax and information return requirements, including ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sherayzenlaw.com,28,33,1,2357,240,755075,,
property tax lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
property tax lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Frank Huerta Jr. draws upon nearly 18 years of experience as a tax attorney handling tax law issues, having represented taxpayers before numerous boards and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
irs lawyers near me,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,Please call 559-400-7531 or contact us online to schedule a free consultation at our Fresno office. Contact us. Please fill out the form below and one of our ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
income tax lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Frank Huerta Jr. draws upon nearly 18 years of experience as a tax attorney handling tax law issues, having represented taxpayers before numerous boards and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
international tax attorney,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Joseph J. Doerr - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/joseph-j-doerr/,Joseph J. Doerr is a director in our firm's Fresno office where he is certified by the California Board of Legal Specialization as a specialist in taxation law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
international tax attorney,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,Foreign Inheritance Tax Attorney Fresno International Tax Lawyers,https://sherayzenlaw.com/foreign-inheritance-tax-attorney-fresno-international-tax-lawyers-california/,"Sherayzen Law Office is a highly experienced international tax law firm with respect to all of these income tax and information return requirements, including ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sherayzenlaw.com,28,33,1,2357,240,755075,,
property tax attorneys,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
property tax attorneys,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Frank Huerta Jr. draws upon nearly 18 years of experience as a tax attorney handling tax law issues, having represented taxpayers before numerous boards and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
international taxation attorney,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Joseph J. Doerr - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/joseph-j-doerr/,Joseph J. Doerr is a director in our firm's Fresno office where he is certified by the California Board of Legal Specialization as a specialist in taxation law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
international taxation attorney,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,Foreign Inheritance Tax Attorney Fresno International Tax Lawyers,https://sherayzenlaw.com/foreign-inheritance-tax-attorney-fresno-international-tax-lawyers-california/,"Sherayzen Law Office is a highly experienced international tax law firm with respect to all of these income tax and information return requirements, including ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sherayzenlaw.com,28,33,1,2357,240,755075,,
tax lawyer near me,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Experienced lawyer helps Californians resolve tax, business law and estate planning issues ... around Friant, Clovis, Sanger, Fresno and Fresno County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
real estate tax attorneys,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Experienced lawyer helps Californians resolve tax, business law and estate planning issues · Reputable attorney provides comprehensive solutions to complex ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
real estate tax attorneys,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
irs attorney near me,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,Please call 559-400-7531 or contact us online to schedule a free consultation at our Fresno office. Contact us. Please fill out the form below and one of our ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
limited liability company taxation,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,1,Limited Liability Companies - California Tax Service Center,https://taxes.ca.gov/income-tax/limited-liability-companies/,"The limited liability company annual tax is $800 . To be subject to the tax, the limited liability company must, for a least one day during the year, be: Doing business in California, and/or. Registered with the California Secretary of State.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taxes.ca.gov,0,0,0,0,0,0,,
limited liability company taxation,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,Limited liability company | FTB.ca.gov,https://www.ftb.ca.gov/file/business/types/limited-liability-company/index.html,"Every LLC that is doing business or organized in California must pay an annual tax of $800. This yearly tax will be due, even if you are not ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,ftb.ca.gov,0,0,0,0,0,0,,
limited liability company taxation,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,California LLC Taxes Fees CA Limited Liability Company,https://www.incorporatecalifornia.com/callctax.html,"The $800 per year minimum annual franchise tax applies to almost all California LLCs and foreign (out of state) LLCs registered to do business in California, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,incorporatecalifornia.com,22,35,34,3892,379,4409,,
tax lawyer fresno,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Frank Huerta Jr. draws upon nearly 18 years of experience as a tax attorney handling tax law issues, having represented taxpayers before numerous boards and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
tax lawyer fresno,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
tax debt lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,Tax Attorney Fresno - Valley Tax Law | (559) 201-0183,https://valleytaxlaw.com/,"Our team of experienced tax attorneys understands the urgency of resolving tax issues promptly. Whether you are dealing with wage garnishments, levies, or IRS ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,valleytaxlaw.com,14,29,1,2608,107,16760,,
tax debt lawyer,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,Experienced Fresno Tax Lawyer Represents Taxpayers,https://www.frankhuertalaw.com/practice-areas/taxation/,"Our comprehensive representation includes tax planning, tax settlement, tax representation, tax litigation and tax appeals.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
taxation and law,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Contact an experienced California tax, business and estate attorney for a free initial consultation. Whether you are facing an issue involving your taxes, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
taxation and law,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,John J. McGregor - Fennemore Craig,https://www.fennemorelaw.com/people/attorneys/john-j-mcgregor/,John J. McGregor is an Of Counsel attorney who works out of our Fresno office. A seasoned professional with over 40 years of experience in taxation and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fennemorelaw.com,47,38,-1,88929,1878,1101900,,
legal & tax services,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,2,"TAX GUYS: Tax Services Fresno, CA | Tax Return Preparation",https://taxguysinc.com/,Your Premier Tax Service. Fixed Prices...No Surprises. Tax Preparation | Entity Formation | Tax Consultation. Schedule An Appointment. (559) 733-8637 (559),,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taxguysinc.com,17,24,2,48,37,406,,
legal & tax services,Fresno,TaxationLaw-HighVolume -- Fresno.xlsx,3,"Fresno Law Firm, The Law Office of Frank Huerta Jr. | Home",https://www.frankhuertalaw.com/,"Our full complement of tax law services includes audit defense, tax settlements, installment agreements, offer in compromise, tax appeals and tax court ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,frankhuertalaw.com,14,22,-1,2479,52,3199,,
affordable dui lawyers near me,Fresno,DUI-LongTail-- Fresno.xlsx,1,"Wapner Jones, PC: Fresno DUI Lawyer",https://www.wapnerjones.com/,Top 100 Trial Lawyers. Avvo 10.0. National College of DUI Defense. DUIDLA. CA DUI Lawyers Association. Lawyer Scientist. Martindale Hubbell. Fresno DUI ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wapnerjones.com,23,27,1,1963,136,17650,,
affordable dui lawyers near me,Fresno,DUI-LongTail-- Fresno.xlsx,2,"DUI & Criminal Attorney in Fresno, CA | Tina M. Barberi",https://fresnodefenders.com/,"Get Criminal & DUI cases dismissed. Fresno DUI, criminal, traffic and expungement lawyer fights your charges. Don't wait-get help now. (559) 447-1240.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fresnodefenders.com,22,32,2,6454,215,12114,,
experienced dwi attorney in fresno,Fresno,DUI-LongTail-- Fresno.xlsx,1,"Wapner Jones, PC: Fresno DUI Lawyer",https://www.wapnerjones.com/,Avvo 10.0. National College of DUI Defense. DUIDLA. CA DUI Lawyers Association. Lawyer Scientist. Martindale Hubbell ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wapnerjones.com,23,27,1,1963,136,17650,,
experienced dwi attorney in fresno,Fresno,DUI-LongTail-- Fresno.xlsx,2,"DUI & Criminal Attorney in Fresno, CA | Tina M. Barberi",https://fresnodefenders.com/,"Schedule a free consultation with our experienced Fresno criminal defense attorney today to discuss your DUI, criminal, traffic, or expungement matter. You ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fresnodefenders.com,22,32,2,6454,215,12114,,
experienced dwi attorney in fresno,Fresno,DUI-LongTail-- Fresno.xlsx,3,Fresno DUI Lawyer,https://www.fresnocriminalattorney.com/dui/,"At Michael McKneely, Criminal Defense Lawyer, our team of experienced Fresno DUI attorneys will fight for your charges to be dropped or reduced.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fresnocriminalattorney.com,15,33,-1,4836,473,4840,,
pro bono dui lawyers near me,Fresno,DUI-LongTail-- Fresno.xlsx,1,Central Valley Area Pro Bono Directory - State Bar of California,https://www.calbar.ca.gov/Access-to-Justice/Pro-Bono/Pro-Bono-Directory/Central-Valley-Area,Central Valley Area Pro Bono Directory. Fresno County. Asian Pacific Islander Legal Outreach. 415-567-6255 | help@apilegaloutreach.org.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calbar.ca.gov,0,0,0,0,0,0,,
dui defense law firm near me,Fresno,DUI-LongTail-- Fresno.xlsx,1,"Wapner Jones, PC: Fresno DUI Lawyer",https://www.wapnerjones.com/,Top 100 Trial Lawyers · Avvo 10.0 · National College of DUI Defense · DUIDLA · CA DUI Lawyers Association · Lawyer Scientist · Martindale Hubbell ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wapnerjones.com,23,27,1,1963,136,17650,,
dui defense law firm near me,Fresno,DUI-LongTail-- Fresno.xlsx,2,"DUI & Criminal Attorney in Fresno, CA | Tina M. Barberi",https://fresnodefenders.com/,Dismiss drunk driving charges by having experienced legal counsel on your side. Call today. Client Hector. She got my felony DUI case dismissed and I did not ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fresnodefenders.com,22,32,2,6454,215,12114,,
dui defense law firm near me,Fresno,DUI-LongTail-- Fresno.xlsx,3,The Law Office of Jonathan Rooker,https://www.jonathanrooker.com/,TOP FRESNO DUI LAWYER: Founding Member of DUI Defense Lawyers Association (DUIDLA). Jonathan Rooker is available for free consultation visits at no charge to ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jonathanrooker.com,22,29,1,1232,171,144065,,
good dui lawyers near me,Fresno,DUI-LongTail-- Fresno.xlsx,1,"Wapner Jones, PC: Fresno DUI Lawyer",https://www.wapnerjones.com/,Top 100 Trial Lawyers · Avvo 10.0 · National College of DUI Defense · DUIDLA · CA DUI Lawyers Association · Lawyer Scientist · Martindale Hubbell ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wapnerjones.com,23,27,1,1963,136,17650,,
good dui lawyers near me,Fresno,DUI-LongTail-- Fresno.xlsx,3,"DUI & Criminal Attorney in Fresno, CA | Tina M. Barberi",https://fresnodefenders.com/,"... DUI charges, you need to hire an excellent drunk driving attorney. Client R.B.. Tina has been nothing but wonderful in helping me with my drunk driving case.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,fresnodefenders.com,22,32,2,6454,215,12114,,
best dwi lawyer in fresno,Fresno,DUI-LongTail-- Fresno.xlsx,2,"Wapner Jones, PC: Fresno DUI Lawyer",https://www.wapnerjones.com/,Arrested for a DUI in the Fresno area? You have 10 days to request a DMV Hearing! At Wapner Jones P.C. our Fresno DUI lawyers bring more than 55 years of ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wapnerjones.com,23,27,1,1963,136,17650,,
