keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
maitland slip and fall injury attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Personal Injury Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-personal-injury-attorney/,The Maitland personal injury attorneys at The Hornsby Law Group are here to establish liability and seek maximum compensation for your damages.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
maitland slip and fall injury attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Personal Injury Lawyers | No Fee Unless We Win,https://www.spetsasbuist.com/offices/maitland-personal-injury-lawyers.cfm,"Our law firm has a proven track record of success in handling a wide range of personal injury cases, from car crashes and slip and falls, to negligent security ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,spetsasbuist.com,32,36,2,4435,708,78688,,
maitland slip and fall injury attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Maitland Slip & Fall Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-slip-fall-attorney/,The Maitland slip & fall attorneys at The Hornsby Law Group are here to help you seek compensation for your damages.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
pedestrian accident lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,"Maitland Pedestrian Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-pedestrian-accidents-lawyer/,Sarah Goldman Geise helps pedestrian accident victims get compensation for damages caused by negligence & distracted driving.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
pedestrian accident lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Pedestrian Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-pedestrian-accident-attorney/,Our Maitland pedestrian accident attorneys at The Hornsby Law Group will fight for your rights every step of the way while we seek maximum compensation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
pedestrian accident lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,"Maitland Truck Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-truck-accidents-lawyer/,"Sarah Goldman Geise helps truck accident victims recover compensation for negligence, distracted driving & hours of service.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
bicycle accident injury lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Bicycle Accident Attorney,https://www.hornsbylawgroup.com/maitland-bicycle-accident-attorney/,The Maitland bicycle accident attorneys at the Hornsby Law Group are here to help you hold the negligent driver accountable for your damages.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
bicycle accident injury lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Orlando Bicycle Accident Attorney,https://www.hornsbylawgroup.com/orlando-bicycle-accident-attorney/,"Work with an Orlando bicycle accident attorney who has experience as a cyclist and as a litigator, contact The Hornsby Law Group.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
bicycle accident injury lawyer near me in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Maitland Injury Lawyers | Orange County Accident Attorneys ...,https://www.lawofficesofdeanhfreeman.com/maitland-injury-lawyers.html,"Bicycle accident injuries;; Pedestrian accident injuries ... ""Chris Lassen is a competent skilled attorney who absolutely fought for me in my car accident.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lawofficesofdeanhfreeman.com,23,31,1,62103,280,72438,,
motorcycle accident attorneys near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,New Jersey Motorcycle Accident Lawyer | Todd J. Leonard Law Firm,https://www.lawleonard.com/motorcycle-accidents/,"If you've been injured in a motorcycle accident, contact the New Jersey motorcycle accident lawyers of the Todd J. Leonard Law Firm. Call (973) 920-7900.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lawleonard.com,31,33,1,15313,512,94459,,
motorcycle accident attorneys near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Motorcycle Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-motorcycle-accident-attorney/,"If you were injured in a motorcycle wreck, call the Maitland motorcycle accidents attorneys at The Hornsby Law Group for help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
motorcycle accident attorneys near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,"Maitland Motorcycle Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-motorcycle-accidents-lawyer/,"Sarah Goldman Geise helps motorcycle accident victims recover compensation for negligence, drunk & distracted driving.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
motor vehicle accident attorneys near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Motorcycle Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-motorcycle-accident-attorney/,"If you were injured in a motorcycle wreck, call the Maitland motorcycle accidents attorneys at The Hornsby Law Group for help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
motor vehicle accident attorneys near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Maitland Truck Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-truck-accidents-lawyer/,"Sarah Goldman Geise helps truck accident victims recover compensation for negligence, distracted driving & hours of service.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
truck accident injury attorney in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Truck Related Injury Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-truck-related-injury-attorney/,"Here at The Hornsby Law Group, our Maitland truck related injury attorneys fight for every last dollar that our clients are owed.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
truck accident injury attorney in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Truck Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-truck-accident-attorney/,"If you were injured in a truck crash, the Maitland truck accident attorneys at The Hornsby Law Group can help you file a personal injury claim.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
truck accident injury attorney in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,"Maitland Truck Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-truck-accidents-lawyer/,"Sarah Goldman Geise helps truck accident victims recover compensation for negligence, distracted driving & hours of service.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
workplace injury lawyers in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Workers' Compensation Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-workers-compensation-attorney/,The Maitland workers' compensation attorneys at The Hornsby Law Group can help you file a claim so you can get the care you need.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
workplace injury lawyers in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Workplace Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-workplace-accident-attorney/,"The Maitland workplace accident attorneys at The Hornsby Law Group assist clients with gathering medical records, filing claims, appealing denied claims, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
workplace injury lawyers in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Maitland Personal Injury Lawyer | Free Consultations,https://whkpa.com/areas-we-serve/maitland/,"The Maitland personal injury lawyers with Wooten, Kimbrough, Damaso & Dennis have experience assisting those who've been involved in an accident ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,whkpa.com,25,39,-1,5358,608,5436,,
maitland motorcycle accident injury attorney,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Motorcycle Accident Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-motorcycle-accident-attorney/,"If you were injured in a motorcycle wreck, call the Maitland motorcycle accidents attorneys at The Hornsby Law Group for help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
maitland motorcycle accident injury attorney,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Maitland Motorcycle Accidents Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-motorcycle-accidents-lawyer/,"Sarah Goldman Geise helps motorcycle accident victims recover compensation for negligence, drunk & distracted driving.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
maitland motorcycle accident injury attorney,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Maitland Personal Injury Lawyer | Free Consultations,https://whkpa.com/areas-we-serve/maitland/,"The Maitland personal injury lawyers with Wooten, Kimbrough, Damaso & Dennis have experience assisting those who've been involved in an accident ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,whkpa.com,25,39,-1,5358,608,5436,,
maitland brain injury attorneys for personal injury cases,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Maitland Brain Injury Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-brain-injury-attorney/,The Maitland brain injury attorneys at the Hornsby Law Group can help you with your next steps towards the financial recovery process.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
maitland brain injury attorneys for personal injury cases,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Maitland Traumatic Brain Injury Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-traumatic-brain-injury-lawyer/,Sarah Goldman Geise helps traumatic brain injury victims recover compensation for TBI in car accidents & slip/fall injuries.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
maitland brain injury attorneys for personal injury cases,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Brain Injuries In Maitland Florida - Dean Law Firm,https://www.deanfirm.com/maitland/brain-injuries/,"Explore brain injury legal services in Maitland, FL with Dean Law Firm. Call 352-820-6323 for expert assistance and personalized support.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,deanfirm.com,21,31,1,9844,257,621974,,
personal injury accident lawyer near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Kansas City Personal Injury Lawyer | Available 24/7,https://www.kevinmcmanuslaw.com/,Our law firm represents individuals in car accidents and other serious personal injury or wrongful death cases across Missouri and Kansas.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinmcmanuslaw.com,27,34,1,11038,528,85601,,
personal injury accident lawyer near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Meyerkord, Russell & Hergott | Kansas City Injury Lawyers",https://kansascityinjuryfirm.com/,"Maximize your compensation with Meyerkord, Russell & Hergott. Our Kansas City personal injury attorneys are tenacious advocates. Book a free consult.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kansascityinjuryfirm.com,21,29,1,11090,191,36848,,
personal injury accident lawyer near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Kansas City Accident Injury Attorneys - Personal Injury Lawyers ...,https://www.kansascityaccidentinjuryattorneys.com/,"Our Kansas City personal injury attorneys represent all kinds of people and families, with injuries ranging from broken bones and sprains, to neck and shoulder ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kansascityaccidentinjuryattorneys.com,32,34,1,35096,714,78977,,
automobile accident attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,1,Alexandria Car Accident Lawyer - Gordon McKernan Injury Attorneys,https://www.getgordon.com/car-accident-lawyer/alexandria/,"If you're in Alexandria, call Gordon McKernan Injury Attorneys at 318.443.8888 for a free consultation about your case.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,getgordon.com,33,40,1,36358,1464,39656,,
automobile accident attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Alexandria, LA Car Accident Lawyer | Over $1 Billion Won",https://onmyside.com/areas-we-serve/alexandria-la/car-accident-lawyer/,Our experienced legal team can assist you in pursuing financial compensation if you were injured in a car accident in Rapides Parish.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,onmyside.com,36,45,2,9232,1698,9348,,
automobile accident attorney near me,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,Alexandria Car Accident Attorney - Chris J Roy,https://www.royinjurylaw.com/practice-areas/vehicle-accident/car-accident/,"Looking for a dependable Alexandria car accident attorney? If so, Chris J. Roy, Jr. has your back. Call us today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,royinjurylaw.com,25,34,1,2904,263,2904,,
experienced personal injury attorney in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,Maitland Personal Injury Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-personal-injury-attorney/,The Maitland personal injury attorneys at The Hornsby Law Group have experience in all types of personal injury claims. From gathering evidence of your damages ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
experienced personal injury attorney in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,3,"Maitland Personal Injury Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/personal-injury/,Maitland personal injury lawyer Sarah Goldman Geise has more than a decade of experience fielding personal injury matters from both sides of the case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
wrongful death lawyer in maitland,Maitland,PersonalInjury-LongTail -- Maitland.xlsx,2,"Maitland Wrongful Death Lawyer - Goldman Law, P.A.",https://www.goldmanlawpa.com/maitland-wrongful-death-lawyer/,Sarah Goldman Geise helps surviving family members & estates recover compensation for negligence & wrongful death claims.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,goldmanlawpa.com,22,29,2,859,185,18388,,
bk law firm,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,BK Law – Making Real Estate Simple,https://bandklaw.com/,FULL-SERVICE REAL ESTATE LAW FIRMWe Make Real Estate Simple · Closing Roadmap · Experience the BK Difference.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bandklaw.com,25,29,3,370,97,1224,,
bk law firm,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,3,"Kaydeen Maitland, Business and Transactions Lawyer",https://www.bsk.com/people/kaydeen-m-maitland/business-transactions,Kaydeen focuses her practice on healthcare and corporate law specializing in transactional and regulatory matters. Kaydeen assists clients in navigating the ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bsk.com,44,43,1,54805,2100,1504480,,
attorney chapter 7,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
bk attorneys,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,2,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
lawyer debt relief,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,3,Maitland Commercial Collection Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-commercial-collection-attorney/,"We can help you seek debt collection relief fast by demanding that their harassment stops, negotiating with the collection agency to reduce your debt.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
bk lawyers,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,2,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
debt relief attorney,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,the Debt Lawyer Orlando | Bankruptcy Defence Attorney | Winter ...,https://thedebtlawyer.us/,"Michael Tierney is an attorney located in Winter Park, Florida who represents clients with Consumer Debt issues from the Panhandle to South Florida.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thedebtlawyer.us,18,25,-1,566,70,566,,
debt relief attorney,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,2,Maitland Commercial Collection Attorney - Hornsby Law,https://www.hornsbylawgroup.com/maitland-commercial-collection-attorney/,"We can help you seek debt collection relief fast by demanding that their harassment stops, negotiating with the collection agency to reduce your debt.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hornsbylawgroup.com,29,31,3,3213,270,101548,,
chapter 13 lawyers,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Explore your bankruptcy options with an experienced Maitland bankruptcy lawyer at Stiberman Law| Free Consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
lawyer bankruptcies,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,3,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
chapter 11 attorneys,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Maitland bankruptcy lawyer Robert Stiberman obtained most of his knowledge through years of bankruptcy law practice representing clients and appearing in court.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
chapter 11 attorneys,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,2,Subchapter 5 in Chapter 11 Bankruptcy - Benenati Law Firm,https://www.407bankrupt.com/subchapter-5-in-chapter-11-bankruptcy/,"The Benenati Law Firm is located in Orlando, FL and serves clients in and around Orlando, Winter Park, Maitland, Tangerine, Altamonte Springs, Goldenrod ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,407bankrupt.com,33,38,16,6408,700,8776,,
criminal attorney near me,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,1,"Criminal Defense Attorney Maitland, FL | Conan & Herman",https://conanandherman.com/criminal-defense-attorney/maitland/,"If you or a loved one has found themselves in the need of a criminal defense attorney in Maitland, FL, look no further than Conan & Herman, attorneys at law . With other 40 years experience combined, we have what it takes to give you the proper representation in your criminal defense case.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,conanandherman.com,29,42,1,3497,556,16610,,
criminal attorney near me,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,2,Maitland Criminal Defense Lawyer | Former Prosecutor,https://alerslawfirm.com/criminal-defense/maitland/,"Need a proven criminal defense lawyer in Maitland? ☎ Call 407-930-4888 today for a defense strategy for drug crimes, DUI, etc. Defend your rights now!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,alerslawfirm.com,22,30,1,460,120,11684,,
criminal attorney near me,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,3,Criminal Appeals Attorney,https://ponalllaw.com/,William Ponall has over 22 years of experience arguing State and Federal criminal appeals and post-conviction matters throughout the State of Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,ponalllaw.com,5,23,6,198,36,318,,
chapter 11 lawyer,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
chapter 11 lawyer,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,3,Chapter 11 Bankruptcy Services - Orlando Bankruptcy Attorney,https://www.mybankruptcyfirm.com/Services-Chapter-11.html,"Todd Budgen provides professional Chapter 11 Bankruptcy and Debt Relief Attorney services in Orlando, Maitland, Longwood, Altamonte Springs, Winter Park, Orange ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mybankruptcyfirm.com,15,25,7,194,67,1285,,
chapter 7 attorney,Maitland,Bankruptcy-HighVolume-- Maitland.xlsx,1,Bankruptcy Attorney in Maitland (2023) | Free Consultation,https://stibermanlaw.com/bankruptcy-attorney-maitland/,Robert Stiberman is a trusted bankruptcy lawyer serving Maitland with over 12 years of experience representing bankruptcy clients throughout Florida.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stibermanlaw.com,22,39,2,2364,512,1512990,,
attorney criminal defense,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,1,Maitland Criminal Defense Lawyer | Former Prosecutor,https://alerslawfirm.com/criminal-defense/maitland/,"Need a proven criminal defense lawyer in Maitland? ☎ Call 407-930-4888 today for a defense strategy for drug crimes, DUI, etc. Defend your rights now!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,alerslawfirm.com,22,30,1,460,120,11684,,
attorney criminal defense,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,3,Maitland Criminal Defense Attorneys | Moses & Rooth,https://www.mosesandrooth.com/general-criminal-defense/criminal-defense-lawyers-in-maitland/,"Have you been accused of a crime in Maitland, Florida? Get a former prosecutor on your side. Contact our criminal defense law firm at (407) 377-0150.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mosesandrooth.com,34,39,-1,8980,1084,9031,,
criminal defence lawyer,Maitland,CriminalLaw-HighVolume -- Maitland.xlsx,2,Maitland Criminal Defense Attorneys | Moses & Rooth,https://www.mosesandrooth.com/general-criminal-defense/criminal-defense-lawyers-in-maitland/,"Have you been accused of a crime in Maitland, Florida? Get a former prosecutor on your side. Contact our criminal defense law firm at (407) 377-0150.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mosesandrooth.com,34,39,-1,8980,1084,9031,,
