keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
cryptocurrency lawyers near me,Chicago,Crypto-LongTail-- Chicago.xlsx,2,Chicago Crypto Lawyer - Conboy Law,https://conboyinjurylaw.com/chicago-crypto-lawyer/,"Based in Chicago, Conboy Law specializes in providing legal advice for all things crypto. Our experienced team can guide you through the intricate regulations.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,conboyinjurylaw.com,26,31,1,2749,176,9371,,
cryptocurrency lawyers near me,Chicago,Crypto-LongTail-- Chicago.xlsx,3,Cryptocurrency and Blockchain Litigation and Arbitration,https://pattersonlawfirm.com/practice-areas/cryptocurrency-litigation/,Patterson Law Firm is here to assist you with your cryptocurrency case. We have hundreds of years of legal experience as a team.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pattersonlawfirm.com,34,35,3,16396,487,56477,,
crypto lawyer near me,Chicago,Crypto-LongTail-- Chicago.xlsx,1,Chicago Cryptocurrency Lawyers | Hart David Carson,https://www.hartdavidcarson.com/cryptocurrency/,The Chicago cryptocurrency attorneys of Hart David Carson can assist you with the complicated laws surrounding digital currencies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hartdavidcarson.com,26,35,2,18472,608,30208,,
crypto lawyer near me,Chicago,Crypto-LongTail-- Chicago.xlsx,2,Chicago Crypto Lawyer - Conboy Law,https://conboyinjurylaw.com/chicago-crypto-lawyer/,"Based in Chicago, Conboy Law specializes in providing legal advice for all things crypto. Our experienced team can guide you through the intricate regulations.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,conboyinjurylaw.com,26,31,1,2749,176,9371,,
crypto lawyer near me,Chicago,Crypto-LongTail-- Chicago.xlsx,3,Cryptocurrency and Blockchain Litigation and Arbitration,https://pattersonlawfirm.com/practice-areas/cryptocurrency-litigation/,"If you feel as if you've been wronged on an exchange or in a series of transactions, contact Patterson Law Firm here or at (312) 223-1699.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pattersonlawfirm.com,34,35,3,16396,487,56477,,
lawyers specializing in cryptocurrency,Chicago,Crypto-LongTail-- Chicago.xlsx,1,Chicago Cryptocurrency Lawyers | Hart David Carson,https://www.hartdavidcarson.com/cryptocurrency/,The Chicago cryptocurrency attorneys of Hart David Carson can assist you with the complicated laws surrounding digital currencies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hartdavidcarson.com,26,35,2,18472,608,30208,,
lawyers specializing in cryptocurrency,Chicago,Crypto-LongTail-- Chicago.xlsx,2,Cryptocurrency and Blockchain Litigation and Arbitration,https://pattersonlawfirm.com/practice-areas/cryptocurrency-litigation/,Patterson Law Firm is here to assist you with your cryptocurrency case. We have hundreds of years of legal experience as a team.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pattersonlawfirm.com,34,35,3,16396,487,56477,,
lawyers specializing in cryptocurrency,Chicago,Crypto-LongTail-- Chicago.xlsx,3,Chicago Crypto Lawyer - Conboy Law,https://conboyinjurylaw.com/chicago-crypto-lawyer/,"Based in Chicago, Conboy Law specializes in providing legal advice for all things crypto. Our experienced team can guide you through the intricate regulations.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,conboyinjurylaw.com,26,31,1,2749,176,9371,,
top crypto law firms,Chicago,Crypto-LongTail-- Chicago.xlsx,1,Chicago Cryptocurrency Lawyers | Hart David Carson,https://www.hartdavidcarson.com/cryptocurrency/,The Chicago cryptocurrency attorneys of Hart David Carson can assist you with the complicated laws surrounding digital currencies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hartdavidcarson.com,26,35,2,18472,608,30208,,
top crypto law firms,Chicago,Crypto-LongTail-- Chicago.xlsx,2,Cryptocurrency and Blockchain Litigation and Arbitration,https://pattersonlawfirm.com/practice-areas/cryptocurrency-litigation/,Patterson Law Firm is here to assist you with your cryptocurrency case. We have hundreds of years of legal experience as a team.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pattersonlawfirm.com,34,35,3,16396,487,56477,,
top crypto law firms,Chicago,Crypto-LongTail-- Chicago.xlsx,3,"Gordon Law | Tax, Crypto, and Business Attorneys in Chicago",https://gordonlaw.com/,"Gordon Law is a law firm in Chicago focusing on tax law, cryptocurrency law, and business law. Keep more of what you earn with experienced legal guidance!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gordonlaw.com,40,34,20,28005,1503,28011,,
business contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,"Chicago breach of contract lawyers King & Jones handle breach of contract cases for plaintiffs & defendants in business, commercial & corporate contexts.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
business contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,2,"Chicago, IL Lawyer for Contractual Agreements - Arnett Law Group",https://www.arnettlawgroup.com/business-counseling/contracts/,"Call Arnett Law Group, LLC, at 312-702-1901 for advice and advocacy regarding business contracts in Chicago and throughout Illinois.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,arnettlawgroup.com,22,28,1,2475,141,14359,,
business contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,3,Contract Lawyer | Experienced Chicago Tax Attorneys,https://gordonlaw.com/services/business-law/contracts/,Get the best contract lawyer to protect your business & wallet. Fast results. Personal service. Exceptional knowledge & experience. Rated 10/10.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gordonlaw.com,40,34,20,28005,1503,28011,,
business litigation attorneys,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
business litigation attorneys,Chicago,business law High Volume-- Chicago.xlsx,3,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,Defending Your Business throughout the Litigation Process · Breach of contract claims · Breach of fiduciary duty claims · Commercial lease disputes · Disputes ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
breach of contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,We also represent plaintiffs or defendants in breach of contract litigation in Chicago and nationwide. Call King & Jones at (312) 372-4142 or complete the form ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
breach of contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,2,Breach of Contract | Chicago Business Litigation Lawyers Loftus ...,https://www.loftusandeisenberg.com/practice-areas/breach-of-contract/,Free Consultation - Call 312-899-6625 - Loftus & Eisenberg helps companies with business matters in Business Litigation and Corporate Law. Breach of ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,loftusandeisenberg.com,14,25,6,21880,86,23708,,
breach of contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,3,Breach of Contract Lawyer Serving Illinois,https://www.pmllegal.com/business-lawyer/breach-of-contract/,"Our Illinois breach of contract lawyer is ready, willing and able to zealously represent your interests in a breach of contract dispute.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pmllegal.com,24,20,1,5495,356,49088,,
breach of contract attorney,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,We also represent plaintiffs or defendants in breach of contract litigation in Chicago and nationwide. Call King & Jones at (312) 372-4142 or complete the form ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
breach of contract attorney,Chicago,business law High Volume-- Chicago.xlsx,2,Breach of Contract | Chicago Business Litigation Lawyers Loftus ...,https://www.loftusandeisenberg.com/practice-areas/breach-of-contract/,Free Consultation - Call 312-899-6625 - Loftus & Eisenberg helps companies with business matters in Business Litigation and Corporate Law. Breach of ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,loftusandeisenberg.com,14,25,6,21880,86,23708,,
breach of contract attorney,Chicago,business law High Volume-- Chicago.xlsx,3,Breach of Contract Lawyer Serving Illinois,https://www.pmllegal.com/business-lawyer/breach-of-contract/,"Our Illinois breach of contract lawyer is ready, willing and able to zealously represent your interests in a breach of contract dispute.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pmllegal.com,24,20,1,5495,356,49088,,
breach contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,We also represent plaintiffs or defendants in breach of contract litigation in Chicago and nationwide. Call King & Jones at (312) 372-4142 or complete the form ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
breach contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,2,Breach of Contract Lawyer Serving Illinois,https://www.pmllegal.com/business-lawyer/breach-of-contract/,"Our Illinois breach of contract lawyer is ready, willing and able to zealously represent your interests in a breach of contract dispute.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pmllegal.com,24,20,1,5495,356,49088,,
breach contract lawyer,Chicago,business law High Volume-- Chicago.xlsx,3,Breach of Contract | Chicago Business Litigation Lawyers Loftus ...,https://www.loftusandeisenberg.com/practice-areas/breach-of-contract/,Free Consultation - Call 312-899-6625 - Loftus & Eisenberg helps companies with business matters in Business Litigation and Corporate Law. Breach of ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,loftusandeisenberg.com,14,25,6,21880,86,23708,,
business dispute attorney,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
business dispute attorney,Chicago,business law High Volume-- Chicago.xlsx,2,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,Defending Your Business throughout the Litigation Process · Breach of contract claims · Breach of fiduciary duty claims · Commercial lease disputes · Disputes ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
business dispute attorney,Chicago,business law High Volume-- Chicago.xlsx,3,King & Jones: Chicago Business Litigation Lawyers,https://www.chicagobusinesstriallawyers.com/,"Chicago business litigation lawyers King & Jones help with insurance litigation, injunctions, real estate, antitrust, malpractice, trusts & estates & more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
business litigations lawyer,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
business litigations lawyer,Chicago,business law High Volume-- Chicago.xlsx,3,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,Hire an commercial litigation attorney in Chicago who has the experience to help you achieve the best possible outcome for your business.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
attorney for business disputes,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
attorney for business disputes,Chicago,business law High Volume-- Chicago.xlsx,2,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,"Highly recommend Ken Anspach- fearless, compassionate, and knowledgeable. Ken is a hard working attorney that will tirelessly fight for your case. He genuinely ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
attorney for business disputes,Chicago,business law High Volume-- Chicago.xlsx,3,King & Jones: Chicago Business Litigation Lawyers,https://www.chicagobusinesstriallawyers.com/,"Chicago business litigation lawyers King & Jones help with insurance litigation, injunctions, real estate, antitrust, malpractice, trusts & estates & more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
business contract lawyer near me,Chicago,business law High Volume-- Chicago.xlsx,1,"Chicago, IL Lawyer for Contractual Agreements - Arnett Law Group",https://www.arnettlawgroup.com/business-counseling/contracts/,"Call Arnett Law Group, LLC, at 312-702-1901 for advice and advocacy regarding business contracts in Chicago and throughout Illinois.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,arnettlawgroup.com,22,28,1,2475,141,14359,,
business contract lawyer near me,Chicago,business law High Volume-- Chicago.xlsx,2,Contract Lawyer | Experienced Chicago Tax Attorneys,https://gordonlaw.com/services/business-law/contracts/,Get the best contract lawyer to protect your business & wallet. Fast results. Personal service. Exceptional knowledge & experience. Rated 10/10.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gordonlaw.com,40,34,20,28005,1503,28011,,
business contract lawyer near me,Chicago,business law High Volume-- Chicago.xlsx,3,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,Call King & Jones at (312) 372-4142 or complete the form below to discuss your case with a skilled and experienced contract dispute lawyer. In our initial ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
business litigators,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
business litigators,Chicago,business law High Volume-- Chicago.xlsx,3,King & Jones: Chicago Business Litigation Lawyers,https://www.chicagobusinesstriallawyers.com/,"Chicago business litigation lawyers King & Jones help with insurance litigation, injunctions, real estate, antitrust, malpractice, trusts & estates & more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
crypto attorney near me,Chicago,Crypto-LongTail-- Chicago.xlsx,1,Chicago Cryptocurrency Lawyers | Hart David Carson,https://www.hartdavidcarson.com/cryptocurrency/,The Chicago cryptocurrency attorneys of Hart David Carson can assist you with the complicated laws surrounding digital currencies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hartdavidcarson.com,26,35,2,18472,608,30208,,
crypto attorney near me,Chicago,Crypto-LongTail-- Chicago.xlsx,2,Chicago Crypto Lawyer - Conboy Law,https://conboyinjurylaw.com/chicago-crypto-lawyer/,"Based in Chicago, Conboy Law specializes in providing legal advice for all things crypto. Our experienced team can guide you through the intricate regulations.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,conboyinjurylaw.com,26,31,1,2749,176,9371,,
crypto attorney near me,Chicago,Crypto-LongTail-- Chicago.xlsx,3,Cryptocurrency and Blockchain Litigation and Arbitration,https://pattersonlawfirm.com/practice-areas/cryptocurrency-litigation/,Patterson Law Firm is here to assist you with your cryptocurrency case. We have hundreds of years of legal experience as a team.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pattersonlawfirm.com,34,35,3,16396,487,56477,,
business dispute lawyers,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
business dispute lawyers,Chicago,business law High Volume-- Chicago.xlsx,3,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,Defending Your Business throughout the Litigation Process · Breach of contract claims · Breach of fiduciary duty claims · Commercial lease disputes · Disputes ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
attorney business litigation,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
attorney business litigation,Chicago,business law High Volume-- Chicago.xlsx,3,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,The formidable Chicago commercial litigation attorneys at Anspach Law Office have successfully guided an impressive number of complex commercial litigation ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
commercial litigation attorney,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
commercial litigation attorney,Chicago,business law High Volume-- Chicago.xlsx,2,Chicago Commercial Litigation Lawyer - Anspach Law Office,https://www.anspachlawoffice.com/practice-areas/commercial-litigation/,"Highly recommend Ken Anspach- fearless, compassionate, and knowledgeable. Ken is a hard working attorney that will tirelessly fight for your case. He genuinely ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,anspachlawoffice.com,17,31,1,2378,262,2378,,
commercial litigation attorney,Chicago,business law High Volume-- Chicago.xlsx,3,King & Jones: Chicago Business Litigation Lawyers,https://www.chicagobusinesstriallawyers.com/,"Chicago business litigation lawyers King & Jones help with insurance litigation, injunctions, real estate, antitrust, malpractice, trusts & estates & more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
contract dispute lawyers,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,Call King & Jones at (312) 372-4142 or complete the form below to discuss your case with a skilled and experienced contract dispute lawyer. In our initial ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
contract dispute lawyers,Chicago,business law High Volume-- Chicago.xlsx,2,Chicago Contract Litigation Lawyer - The Prinz Law Firm,https://www.prinz-lawfirm.com/employment-law/for-businesses/contract-litigation/,"If you are involved in a contract dispute, protect your rights and contact our firm today at (312) 345-6603 to schedule your free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,prinz-lawfirm.com,37,34,1,3598,449,45462,,
contract dispute lawyers,Chicago,business law High Volume-- Chicago.xlsx,3,"Chicago, IL Lawyer for Contractual Agreements - Arnett Law Group",https://www.arnettlawgroup.com/business-counseling/contracts/,"Call Arnett Law Group, LLC, at 312-702-1901 for advice and advocacy regarding business contracts in Chicago and throughout Illinois.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,arnettlawgroup.com,22,28,1,2475,141,14359,,
contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,1,Chicago Breach Of Contract Lawyer - King & Jones,https://www.chicagobusinesstriallawyers.com/chicago-breach-of-contract-lawyer/,We also represent plaintiffs or defendants in breach of contract litigation in Chicago and nationwide. Call King & Jones at (312) 372-4142 or complete the form ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,2,"Chicago, IL Lawyer for Contractual Agreements - Arnett Law Group",https://www.arnettlawgroup.com/business-counseling/contracts/,"Call Arnett Law Group, LLC, at 312-702-1901 for advice and advocacy regarding business contracts in Chicago and throughout Illinois.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,arnettlawgroup.com,22,28,1,2475,141,14359,,
contract lawyers,Chicago,business law High Volume-- Chicago.xlsx,3,Contract Lawyer | Experienced Chicago Tax Attorneys,https://gordonlaw.com/services/business-law/contracts/,"At Gordon Law, our contract law services start at $3,000. We can help with contract drafting, review, and negotiations. Keep in mind, the cost of professional ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gordonlaw.com,40,34,20,28005,1503,28011,,
m&a attorney,Chicago,business law High Volume-- Chicago.xlsx,3,Rob Kamensky | Corporate and M&A Attorney - Husch Blackwell,https://www.huschblackwell.com/professionals/robert-kamensky,"Rob Kamensky is an M&A and Supply Chain Attorney with experience in the Technology, Manufacturing, & Transportation industries in our Chicago office.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,huschblackwell.com,52,50,3,312438,5771,1743440,,
corporate lawsuit lawyers,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
corporate lawsuit lawyers,Chicago,business law High Volume-- Chicago.xlsx,2,King & Jones: Chicago Business Litigation Lawyers,https://www.chicagobusinesstriallawyers.com/,"Chicago business litigation lawyers King & Jones help with insurance litigation, injunctions, real estate, antitrust, malpractice, trusts & estates & more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,chicagobusinesstriallawyers.com,24,29,1,1550,204,1550,,
merger and acquisition lawyer,Chicago,business law High Volume-- Chicago.xlsx,3,Corporate Mergers & Acquisitions Law - Amundsen Davis,https://www.amundsendavislaw.com/services-Mergers-Acquisitions,Our attorneys are actively involved in sophisticated mergers and acquisitions transactions for both publicly traded and private companies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,amundsendavislaw.com,42,30,3,195175,1380,768551,,
corporate litigation attorney,Chicago,business law High Volume-- Chicago.xlsx,1,"Lubin Austermuehle DiTommaso, PC: Chicago Business Litigation ...",https://www.thebusinesslitigators.com/,"Free Consultation - Call 630-333-0333 - Lubin Austermuehle DiTommaso, PC helps companies with business issues including Business Litigation and Commercial ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,thebusinesslitigators.com,29,35,3,66510,595,78065,,
