keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
best family law attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"The Boca Raton divorce & family lawyers at Wise Lieberman, PLLC have the knowledge and skill to ably handle your divorce, child custody dispute, paternity suit.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
child support attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Child Custody and Child Support Attorneys,https://www.gwhslaw.com/family-law/child-custody-child-support/,"Do you need legal assistance for your child custody or child support matter? Call Gladstone, Weissman, Hirschberg & Schneider, P.A. , today at (561) 447-2274 or contact us online to schedule a consultation with our Boca Raton child custody and child support lawyer.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gwhslaw.com,30,22,1,5736,286,42241,,
child support attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Child Support Lawyer - Wise Lieberman,https://www.wiselieberman.com/boca-raton-family-lawyer/child-support/,"The Boca Raton child support lawyers at Wise Lieberman, PLLC can represent you in a Florida divorce or other proceeding regarding child support.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
family law attorney boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,"Williams & Varsegi, LLC is a trusted law firm serving Boca Raton & Coral Springs, dedicated to providing exceptional legal services in all areas of family law.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
family law attorney boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"The Boca Raton divorce & family lawyers at Wise Lieberman, PLLC have the knowledge and skill to ably handle your divorce, child custody dispute, paternity suit.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
family law attorney close to me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"Boca Raton divorce & family lawyers Wise Lieberman handle Florida divorce, child custody dispute, paternity cases, domestic violence, mediation and more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
family lawyer in boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,"Williams & Varsegi, LLC is a trusted law firm serving Boca Raton & Coral Springs, dedicated to providing exceptional legal services in all areas of family law.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
family lawyer in boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"Boca Raton divorce & family lawyers Wise Lieberman handle Florida divorce, child custody dispute, paternity cases, domestic violence, mediation and more.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
amicable divorce,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Uncontested Divorce Lawyer,https://www.hvwlawgroup.com/boca-raton-divorce-lawyer/uncontested-divorce/,"The experienced Boca Raton uncontested divorce lawyers at Williams & Varsegi, LLC can guide you through this simpler process with professionalism and care.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
amicable divorce,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Uncontested Divorce | Boca Raton Family Lawyer The Law Office of ...,https://www.mishalilaw.com/practice-areas/divorce/types-of-divorce-cases/uncontested-divorce/,The priority in an uncontested divorce is to prepare the client (spouse) for an amicable resolution and a reasonable result. The goal is to have the spouses ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mishalilaw.com,17,25,4,3395,79,9620,,
amicable divorce,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce Lawyer,https://www.schwartz-white.com/,"Our Boca Raton lawyers provide a range of legal services focused on protecting our clients' interests, including aggressive divorce representation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,schwartz-white.com,26,31,6,4079,405,79821,,
divorce attorney in boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,"Williams & Varsegi, LLC is a trusted law firm serving Boca Raton & Coral Springs, dedicated to providing exceptional legal services in all areas of family law.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
divorce attorney in boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Divorce Lawyer,https://www.schwartz-white.com/,"Our Boca Raton lawyers provide a range of legal services focused on protecting our clients' interests, including aggressive divorce representation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,schwartz-white.com,26,31,6,4079,405,79821,,
divorce attorney in boca raton,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"The Boca Raton divorce & family lawyers at Wise Lieberman, PLLC have the knowledge and skill to ably handle your divorce, child custody dispute, paternity suit.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
lawyers for guardianship near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Guardianship Litigation Attorneys in Boca Raton,https://www.hpmlawyers.com/litigation-services/guardianship-litigation/,"Huth, Pratt, & Milhauser is a boutique estate planning law firm in Boca Raton. Exclusively practicing in all areas of guardianship litigation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hpmlawyers.com,24,30,2,630,214,5638,,
lawyers for guardianship near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Guardianship & Conservatorship Lawyer,https://www.samuelswood.com/boca-raton-guardianship-conservatorship-lawyer/,Call us now at 561-864-3371 or contact us online to schedule a consultation and learn more. Share This Page: Facebook Twitter LinkedIn ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,samuelswood.com,17,20,4,469,58,9257,,
lawyers for guardianship near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Guardianship & Conservatorship Lawyer | Peter J. Snyder,https://www.snyderlegalgroup.com/estate-planning-law/guardianship-and-conservatorship,Attorney Snyder understands that every situation is unique and will work hard to help determine the best possible resolution. His firm proudly serves families ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,snyderlegalgroup.com,13,23,4,473,51,4477,,
best divorce attorneys near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,Williams & Varsegi is a boutique firm practicing exclusively in the area of divorce and family law serving Palm Beach and Broward County clients.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
complex divorce lawyer,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Divorce Lawyer,https://www.schwartz-white.com/,"Our Boca Raton lawyers provide a range of legal services focused on protecting our clients' interests, including aggressive divorce representation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,schwartz-white.com,26,31,6,4079,405,79821,,
complex divorce lawyer,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,"Boca Raton High-Net-Worth Divorce Lawyer - FL | GWHS, P.A.",https://www.gwhslaw.com/family-law/high-net-worth-divorce/,"The Boca Raton high-net-worth divorce lawyers of Gladstone, Weissman, Hirschberg & Schneider, P.A. can help you navigate this complicated area of the law.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gwhslaw.com,30,22,1,5736,286,42241,,
complex divorce lawyer,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,"Our Boca Raton divorce lawyers handle family law natters, divorce, adoption, foster care, paternity, domestic violence, prenuptial agreements & child ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
best divorce lawyers near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,Williams & Varsegi is a boutique firm practicing exclusively in the area of divorce and family law serving Palm Beach and Broward County clients.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
child support lawyers near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Child Custody and Child Support Attorneys,https://www.gwhslaw.com/family-law/child-custody-child-support/,"Do you need legal assistance for your child custody or child support matter? Call Gladstone, Weissman, Hirschberg & Schneider, P.A. , today at (561) 447-2274 or contact us online to schedule a consultation with our Boca Raton child custody and child support lawyer.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gwhslaw.com,30,22,1,5736,286,42241,,
child support lawyers near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Child Support Lawyer - Wise Lieberman,https://www.wiselieberman.com/boca-raton-family-lawyer/child-support/,"The Boca Raton child support lawyers at Wise Lieberman, PLLC can represent you in a Florida divorce or other proceeding regarding child support.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
child custody attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Divorce Lawyers,https://www.hvwlawgroup.com/,"Our Boca Raton divorce lawyers handle family law natters, divorce, adoption, foster care, paternity, domestic violence, prenuptial agreements & child ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
affordable family law attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"The Boca Raton divorce & family lawyers at Wise Lieberman, PLLC have the knowledge and skill to ably handle your divorce, child custody dispute, paternity suit.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
pro bono family law attorneys near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Legal Aid & Pro Bono Service - The Florida Bar,https://www.floridabar.org/public/probono/,"A pro bono lawyer takes a case for free but otherwise works for fee-paying clients. All lawyers are encouraged to set aside some time for pro bono, as it helps ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,floridabar.org,64,55,1,996188,21302,18934679,,
mediation family law,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Stacey Mullins - Boca Raton Family Lawyer - Gray-Robinson.com,https://www.gray-robinson.com/attorneys-professionals/stacey-d-mullins,Stacey D. Mullins Attorney At Law · Marital and Family Law · Litigation · Mediation and Alternative Dispute Resolution.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gray-robinson.com,46,44,10,25431,2030,807879,,
mediation family law,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Mediation Lawyer - Wise Lieberman,https://www.wiselieberman.com/boca-raton-family-lawyer/mediation/,Boca Raton mediation lawyers Wise Lieberman handle family mediation of contested divorce or child custody disputes in Palm Beach & Broward counties.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
mediation family law,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Mediation Lawyer - Free Consultation - Benzion Law,https://www.soflofamilylaw.com/boca-raton-mediation-lawyer/,A Boca Raton mediation lawyer from Benzion Law can connect you with mediation services and other effective alternative dispute resolution methods.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,soflofamilylaw.com,17,24,1,256,65,1244,,
parental alienation,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Parental Alienation - Klein Law Group,https://www.kleinattorneys.com/practices/divorce-lawyer-in-boca-raton/parental-alienation/,"When we say parental alienation, this refers to calculated, planned and malicious steps a parent takes to isolate a child or children from the other parent. By ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kleinattorneys.com,32,32,2,2496,329,8127,,
parental alienation,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Parental Alienation - Dr. Wade Silverman,https://www.wadesilverman.com/parental-alienation/,"The treatment for parent alienation is reunification therapy. It should begin as soon as alienation is detected. Jones, Hardy, and Smyth (2015) ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wadesilverman.com,11,28,1,351,92,4516,,
parental alienation,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,"Alienation and Reunification Therapy | Dr. Joseph Rabinovitz, Ed.D.",https://www.drrabinovitz.com/services-offered/alienation-and-reunification-therapy/,"This work is about helping your children make and maintain healthy and viable relationships with both parents, regardless of their parents' personal feelings ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,drrabinovitz.com,3,22,8,82,37,648,,
spousal support attorneys,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Alimony Lawyer | Florida Spousal Support Law,https://www.weinerweiss.com/practice-areas/family-law/alimony/,"To learn more about alimony rules, factors, guidelines, calculations and laws in Florida, contact the Boca Raton lawyers at Weiner & Weiss, LLC today.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,weinerweiss.com,21,27,1,1778,111,26682,,
spousal support attorneys,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Alimony Lawyer,https://www.hvwlawgroup.com/boca-raton-divorce-lawyer/alimony/,"Contact Our Boca Raton Spousal Support Attorney Today. At Williams & Varsegi, LLC, our Florida family lawyer has extensive experience handling alimony cases.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
spousal support attorneys,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,Boca Raton Alimony Lawyer - Ostrovsky Law,https://ostrovskylaw.com/boca-raton-alimony-lawyer/,"At Ostrovsky Law, our team of experienced Boca Raton alimony lawyers is here to help you secure a fair outcome, whether you're seeking alimony or contesting it.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,ostrovskylaw.com,18,22,2,81,33,2629,,
legal custody lawyer,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Divorce & Family Lawyer,https://www.wiselieberman.com/,"The Boca Raton divorce & family lawyers at Wise Lieberman, PLLC have the knowledge and skill to ably handle your divorce, child custody dispute, paternity suit.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,wiselieberman.com,22,29,3,1375,239,1375,,
legal custody lawyer,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Family Lawyer Boca Raton | Divorce & Custody Laws Palm Beach,https://www.weinerweiss.com/,"Weiner has practiced family law in Florida for over 36 years, and is highly knowledgeable in all aspects of Florida's unique divorce, custody and support laws.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,weinerweiss.com,21,27,1,1778,111,26682,,
parental rights attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Parental Rights Attorney | Johnson O'Keefe,https://www.johnsonokeefe.com/boca-raton-family-law-lawyer/parental-rights/,Navigate parental rights in Boca Raton with tailored legal solutions from Johnson O'Keefe. Get compassionate representation. Call now!,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,johnsonokeefe.com,19,30,1,6968,242,21960,,
parental rights attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Family Lawyer,https://www.hvwlawgroup.com/boca-raton-family-lawyer/,"At Williams & Varsegi, LLC, our experienced Florida family law attorneys are committed to helping clients with all of their family law needs.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
prenuptial agreement attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Prenuptial Agreement Lawyer,https://www.hvwlawgroup.com/boca-raton-family-lawyer/prenuptial-agreements/,"We are a full-service family law practice, and we can assist with creating a prenup or postnuptial agreement or helping you review one presented to you to sign.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
prenuptial agreement attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Prenuptial & Postnuptial Agreement Lawyer,https://www.schwartz-white.com/boca-raton-family-lawyer/prenuptial-postnuptial-agreements/,"Our Boca Raton prenuptial & postnuptial agreement lawyers serve all of South Florida, conveniently located off I-95 in the Bank of America Building.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,schwartz-white.com,26,31,6,4079,405,79821,,
prenuptial agreement attorney near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,"Prenuptial Agreements Attorneys in Boca Raton, Jupiter & Palm ...",https://brodiefriedman.com/practice-area/prenuptial-agreements-attorneys/,"Skilled legal assistance with prenuptial agreements in Boca Raton, Jupiter, and Palm Beach Gardens. Brodie & Friedman, P.A. provides professional support ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brodiefriedman.com,24,31,1,1615,236,7433,,
prenuptial agreement lawyer near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Prenuptial Agreement Lawyer,https://www.hvwlawgroup.com/boca-raton-family-lawyer/prenuptial-agreements/,"We are a full-service family law practice, and we can assist with creating a prenup or postnuptial agreement or helping you review one presented to you to sign.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
prenuptial agreement lawyer near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Prenuptial & Postnuptial Agreement Lawyer,https://www.schwartz-white.com/boca-raton-family-lawyer/prenuptial-postnuptial-agreements/,"Our Boca Raton prenuptial & postnuptial agreement lawyers serve all of South Florida, conveniently located off I-95 in the Bank of America Building.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,schwartz-white.com,26,31,6,4079,405,79821,,
prenuptial agreement lawyer near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,3,"Prenuptial Agreements Attorneys in Boca Raton, Jupiter & Palm ...",https://brodiefriedman.com/practice-area/prenuptial-agreements-attorneys/,"Skilled legal assistance with prenuptial agreements in Boca Raton, Jupiter, and Palm Beach Gardens. Brodie & Friedman, P.A. provides professional support ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brodiefriedman.com,24,31,1,1615,236,7433,,
hoa attorneys,Boca Raton,RealEstateLaw-HighVolume -- Boca Raton.xlsx,1,"Boca Raton HOA & Condominium Law Attorneys - Laing, Weicholz",https://lwslegal.com/hoa-condominium-law/,"Our attorneys at Laing, Weicholz, Schley are prepared to help you handle your issues related to HOA or COA law, whether you are a unit owner or association.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lwslegal.com,15,22,1,70,42,527,,
hoa attorneys,Boca Raton,RealEstateLaw-HighVolume -- Boca Raton.xlsx,2,Board certified business litigation and HOA Attorneys Boca Raton,https://ssclawfirm.com/,"Our attorneys are board certified by the Florida Bar in their fields of expertise, and Sachs Sax Caplan, P.L. is rated AV® by Martindale-Hubbell®, the highest ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,ssclawfirm.com,24,40,1,1408,437,30310,,
hoa attorneys,Boca Raton,RealEstateLaw-HighVolume -- Boca Raton.xlsx,3,Boca Raton HOA & Condominium Association Law Lawyers,https://bmulaw.com/hoa-condominium-association-law/,BMU Law's attorneys assist our HOA & Condominium Association client's boards and management teams by providing advice on documents and the relevant law.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmulaw.com,22,27,3,593,98,3523,,
spousal support lawyer near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,1,Boca Raton Alimony Lawyer | Florida Spousal Support Law,https://www.weinerweiss.com/practice-areas/family-law/alimony/,"To learn more about alimony rules, factors, guidelines, calculations and laws in Florida, contact the Boca Raton lawyers at Weiner & Weiss, LLC today.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,weinerweiss.com,21,27,1,1778,111,26682,,
spousal support lawyer near me,Boca Raton,FamilyLaw-LongTail -- Boca Raton.xlsx,2,Boca Raton Alimony Lawyer,https://www.hvwlawgroup.com/boca-raton-divorce-lawyer/alimony/,"At Williams & Varsegi, LLC, our Boca Raton alimony lawyers are skilled, experienced, and solutions-forward advocates for clients.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hvwlawgroup.com,17,27,4,34735,160,64045,,
