keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
chapter 11 attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Woodland Hills Chapter 11 Bankruptcy Attorney - Cal West Law,https://www.calwestlaw.com/bankruptcy/chapter-11/,Contact (818) 446-1334 or reach out online to discuss your Chapter 11 options with our Woodland Hills attorney. Bankruptcy · Automatic Stay · Chapter 7 ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
chapter 11 attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,California Bankruptcy Lawyers | Chapter 11 Business Bankruptcy ...,https://www.bankruptcypower.com/,"Law Offices of Michael Jay Berger is located in Beverly Hills, CA and serves clients in and around Woodland Hills, Wilmington, Harbor City, Carson, Torrance, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bankruptcypower.com,29,33,1,9231,330,125009,,
lawyer debt relief,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Woodland Hills Debt Settlement Attorneys - Cal West Law,https://www.calwestlaw.com/bankruptcy/debt-settlement/,The seasoned legal team at Cal West Law has been helping people with financial issues for over 25 years. Call (818) 446-1334 today for a free consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
lawyer debt relief,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Explore your debt relief options with us today by contacting us online or calling (818) 446-1334. We offer our legal services in English, Spanish, and Farsi.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
lawyer debt relief,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,California Credit Card Debt Settlement Attorney | Michael Jay Berger,https://www.bankruptcypower.com/understanding-bankruptcy/credit-card-debt-settlement/,I am a Certified Specialist in Bankruptcy and experienced in representing debtors in negotiations with credit card companies and debt collection agencies.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bankruptcypower.com,29,33,1,9231,330,125009,,
lawyer bankruptcies,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Law Offices of Hagen & Hagen: Woodland Hills Bankruptcy Lawyer,https://www.hagenhagenlaw.com/,Our Woodland Hills bankruptcy lawyer is committed to helping you pay back or wipe out debt. Get approachable guidance and explore your options today!,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
lawyer bankruptcies,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Havkin and Shrago: Woodland Hills Bankruptcy Attorney,https://www.havkinandshrago.com/,"Call for a FREE Consultation: (818) 600-6240. Since our founding, Havkin and Shrago has cultivated a reputation as a premier bankruptcy litigation practice with ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,havkinandshrago.com,16,21,1,77,41,477,,
lawyer bankruptcies,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Explore your debt relief options with us today by contacting us online or calling (818) 446-1334. We offer our legal services in English, Spanish, and Farsi.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
debt relief attorney,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Woodland Hills Debt Settlement Attorneys - Cal West Law,https://www.calwestlaw.com/bankruptcy/debt-settlement/,The seasoned legal team at Cal West Law has been helping people with financial issues for over 25 years. Call (818) 446-1334 today for a free consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
debt relief attorney,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Explore your debt relief options with us today by contacting us online or calling (818) 446-1334. We offer our legal services in English, Spanish, and Farsi.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
criminal defence attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,Back · Home · Attorneys · Criminal Defense · Domestic Violence · Restraining Orders · Drug Crimes · DUI · Federal Criminal Defense · Immigration Criminal Defense ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
bk attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Law Offices of Hagen & Hagen: Woodland Hills Bankruptcy Lawyer,https://www.hagenhagenlaw.com/,Our Woodland Hills bankruptcy lawyer is committed to helping you pay back or wipe out debt. Get approachable guidance and explore your options today!,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
bk attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Havkin and Shrago: Woodland Hills Bankruptcy Attorney,https://www.havkinandshrago.com/,"Call for a FREE Consultation: (818) 600-6240. Since our founding, Havkin and Shrago has cultivated a reputation as a premier bankruptcy litigation practice with ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,havkinandshrago.com,16,21,1,77,41,477,,
bk attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Explore your debt relief options with us today by contacting us online or calling (818) 446-1334. We offer our legal services in English, Spanish, and Farsi.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
best criminal defense attorney woodland hills,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
chapter 13 attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Law Offices of Hagen & Hagen: Woodland Hills Bankruptcy Lawyer,https://www.hagenhagenlaw.com/,"At Law Offices Of Hagen & Hagen, our bankruptcy services in Woodland Hills include compassionate, approachable assistance with Chapter 7 and Chapter 13 filings.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
chapter 13 attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Woodland Hills Chapter 13 Bankruptcy Lawyer | Call Now,https://www.hagenhagenlaw.com/bankruptcy/chapter-13-bankruptcy/,Our Woodland Hills Chapter 13 bankruptcy lawyer can help you manage your debt and get your life back on track. Schedule a free consultation today!,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
chapter 13 attorneys,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,Havkin and Shrago: Woodland Hills Bankruptcy Attorney,https://www.havkinandshrago.com/,"Havkin and Shrago is an award-winning trial practice that represents creditors, debtors, and trustees in a range of bankruptcy and business matters.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,havkinandshrago.com,16,21,1,77,41,477,,
bk lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Law Offices of Hagen & Hagen: Woodland Hills Bankruptcy Lawyer,https://www.hagenhagenlaw.com/,"Contact us online or call (818) 217-8781 to discuss your bankruptcy options with us. We assist clients in Los Angeles, Orange, Riverside, Ventura, San Luis ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
bk lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Havkin and Shrago: Woodland Hills Bankruptcy Attorney,https://www.havkinandshrago.com/,"Call for a FREE Consultation: (818) 600-6240. Since our founding, Havkin and Shrago has cultivated a reputation as a premier bankruptcy litigation practice with ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,havkinandshrago.com,16,21,1,77,41,477,,
bk lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Explore your debt relief options with us today by contacting us online or calling (818) 446-1334. We offer our legal services in English, Spanish, and Farsi.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
criminal defense attorney in woodland hills,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,Woodland Hills Criminal Defense Attorney | Expert Lawyer,https://jamessilverstein.com/woodland-hills-criminal-defense-attorney/,Silverstein can offer the comprehensive and detail-oriented criminal defense counsel you need on your side when faced with criminal charges in Woodland Hills.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jamessilverstein.com,20,28,1,313,106,1187,,
criminal attorney at law near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,CENTURY CITY & WOODLAND HILLS CRIMINAL DEFENSE ATTORNEY. Defending the Accused with 45+ Years of Combined Experience. Criminal charges can wreak havoc on a ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal case attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,"TOP 10 BEST Criminal Attorney near Woodland Hills, Los Angeles ...",https://m.yelp.com/search?find_desc=criminal+attorney&find_loc=Woodland+Hills%2C+Los+Angeles%2C+CA,"Best criminal attorney near Woodland Hills, Los Angeles, CA ; Law Offices of Melody S Rahimi · (173 reviews). Criminal Defense Law · DUI Law ; M R Parker Law · (589 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,m.yelp.com,0,0,0,0,0,0,,
criminal case attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
chapter 13 lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,1,Law Offices of Hagen & Hagen: Woodland Hills Bankruptcy Lawyer,https://www.hagenhagenlaw.com/,"At Law Offices Of Hagen & Hagen, our bankruptcy services in Woodland Hills include compassionate, approachable assistance with Chapter 7 and Chapter 13 filings.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
chapter 13 lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,2,Cal West Law: Woodland Hills Bankruptcy Lawyer,https://www.calwestlaw.com/,"Our Woodland Hills bankruptcy lawyers can help you overcome debt, prevent foreclosure, and protect your financial interests. Schedule a free consultation ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,calwestlaw.com,22,23,1,1153,147,45907,,
chapter 13 lawyers,Woodland Hills,Bankruptcy-HighVolume-- Woodland Hills.xlsx,3,Woodland Hills Chapter 13 Bankruptcy Lawyer | Call Now,https://www.hagenhagenlaw.com/bankruptcy/chapter-13-bankruptcy/,Our Woodland Hills Chapter 13 bankruptcy lawyer can help you manage your debt and get your life back on track. Schedule a free consultation today!,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hagenhagenlaw.com,19,31,1,1564,168,2725,,
criminal defense law firms near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense lawyers near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense lawyer woodland hills,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense lawyer woodland hills,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,The Justice Firm: Los Angeles Criminal Lawyer | Los Angeles ...,https://www.justice-firm.com/,Free Consultation - Call 866-695-6714 - The Justice Firm aggressively represents the accused against charges in Criminal & Criminal Defense cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,justice-firm.com,23,31,11,5337,267,60018,,
expungement attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,Michigan Expungement Lawyer - The Law Office of Julian J. Poota,https://www.pootalaw.com/criminal-defense/expungement/,Free Consultation - Call (888) 399-7979 - The Law Office of Julian J. Poota aggressively represents the accused against charges in Criminal and Domestic ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pootalaw.com,20,30,5,17159,138,62826,,
expungement attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,Bloomfield Hills Expungement Lawyer - Barone Defense Firm,https://www.baronedefensefirm.com/bloomfield-hills-expungement-lawyer.html,Free Consultation - Call (248) 306-9158 - Barone Defense Firm aggressively represents the accused against charges in Criminal & Crime cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,baronedefensefirm.com,33,45,2,19430,1613,75303,,
criminal justice lawyers near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,The Justice Firm: Los Angeles Criminal Lawyer | Los Angeles ...,https://www.justice-firm.com/,Free Consultation - Call 866-695-6714 - The Justice Firm aggressively represents the accused against charges in Criminal & Criminal Defense cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,justice-firm.com,23,31,11,5337,267,60018,,
criminal justice lawyers near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,Best Woodland Hills Lawyers Near Me - The Matian Firm,https://matianfirm.com/lawyers-near/woodland-hills/,"Woodland Hills Immigration, Personal Injury, & Criminal Defense Attorneys. Are you looking for a Lawyer in Woodland Hills? We have some of the top awarded ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,matianfirm.com,26,38,2,2248,440,3436,,
criminal justice lawyers near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,About Us - Criminal Defense Lawyers in Los Angeles County,https://www.silvalegal.com/about-us/,"Silva L. Megerditchian is an experienced and skilled criminal defense attorney. She is the CEO and President of SLM Law, APC. With over 15 years of criminal law ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
lawyers for criminal defense near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
criminal defense attorney woodland hills,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
lawyers near me criminal defense,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,Home - Criminal Defense Lawyers in Los Angeles County,https://www.silvalegal.com/,"Woodland Hills, CA 91367 · 9171 Wilshire Blvd, #500. Beverly Hills, CA 90210 · (310) 878-9131 · silva.me@gmail.com · SLM Law, Criminal Lawyer, Woodland Hills, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
criminal law attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,"TOP 10 BEST Criminal Attorney near Woodland Hills, Los Angeles ...",https://m.yelp.com/search?find_desc=criminal+attorney&find_loc=Woodland+Hills%2C+Los+Angeles%2C+CA,"Best criminal attorney near Woodland Hills, Los Angeles, CA ; Law Offices of Melody S Rahimi · (173 reviews). Criminal Defense Law · DUI Law ; M R Parker Law · (589 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,m.yelp.com,0,0,0,0,0,0,,
criminal law attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,Home - Criminal Defense Lawyers in Los Angeles County,https://www.silvalegal.com/,"Woodland Hills, CA 91367 · 9171 Wilshire Blvd, #500. Beverly Hills, CA 90210 · (310) 878-9131 · silva.me@gmail.com · SLM Law, Criminal Lawyer, Woodland Hills, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
criminal justice attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,The Justice Firm: Los Angeles Criminal Lawyer | Los Angeles ...,https://www.justice-firm.com/,Free Consultation - Call 866-695-6714 - The Justice Firm aggressively represents the accused against charges in Criminal & Criminal Defense cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,justice-firm.com,23,31,11,5337,267,60018,,
criminal justice attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,Woodland Hills Criminal Defense Attorney | Expert Lawyer,https://jamessilverstein.com/woodland-hills-criminal-defense-attorney/,Silverstein can offer the comprehensive and detail-oriented criminal defense counsel you need on your side when faced with criminal charges in Woodland Hills.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jamessilverstein.com,20,28,1,313,106,1187,,
criminal law lawyers near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,Home - Criminal Defense Lawyers in Los Angeles County,https://www.silvalegal.com/,"Woodland Hills, CA 91367 · 9171 Wilshire Blvd, #500. Beverly Hills, CA 90210 · (310) 878-9131 · silva.me@gmail.com · SLM Law, Criminal Lawyer, Woodland Hills, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
drug defense attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,woodland hills drug crime defense attorney - Silva Megerditchian,https://www.silvalegal.com/criminal-defense/drug-crime/,"SLM Law, APC is a drug crime defense law firm serving Los Angeles from our offices in Woodland Hills and Beverly Hills. We have served all courts throughout Southern California for over a decade.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
drug defense attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,Woodland Hills Criminal Defense Attorney | Expert Lawyer,https://jamessilverstein.com/woodland-hills-criminal-defense-attorney/,Silverstein can offer the comprehensive and detail-oriented criminal defense counsel you need on your side when faced with criminal charges in Woodland Hills.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jamessilverstein.com,20,28,1,313,106,1187,,
drug defense attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,3,"Taub & Taub, P.C.: Century City Criminal Defense Lawyer",https://www.taubcriminaldefense.com/,"Call today to consult with a Century City & Woodland Hills criminal lawyer. Taub & Taub, P.C. has fought criminal charges for more than 40 combined years.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,taubcriminaldefense.com,18,23,1,937,67,2749,,
shoplifting attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,1,"Shoplifting Defense Lawyer In Los Angeles | Sitkoff Law Group, Inc.",https://formerdistrictattorneys.com/theft-crimes/shoplifting/,"In our firm's almost 3 decades of theft defense experience, we've represented many seemingly normal and well-adjusted people in shoplifting cases.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,formerdistrictattorneys.com,30,43,1,11363,758,19016,,
shoplifting attorney near me,Woodland Hills,CriminalLaw-LongTail-- Woodland Hills.xlsx,2,woodland hills theft & fraud offenses defense lawyer,https://www.silvalegal.com/criminal-defense/theft-fraud-crime/,"SLM Law, APC is a theft & fraud defense law firm serving Los Angeles from our offices in Woodland Hills and Beverly Hills.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,silvalegal.com,28,28,1,662,158,19021,,
