keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
business dispute lawyers,Roseville,business law High Volume-- Roseville.xlsx,3,Roseville Business Law Attorney & Law Firm,https://www.petersonwatts.com/roseville-business-law-attorney/,Contact Our Business Law Attorneys Today. Contact our Roseville law office by calling 916-749-1431 to arrange for a consultation with one of our attorneys.,,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
business litigation attorneys,Roseville,business law High Volume-- Roseville.xlsx,2,Roseville Business Law Attorney & Law Firm,https://www.petersonwatts.com/roseville-business-law-attorney/,Our lawyers have a combined 65 years of business and litigation experience and have handled thousands of cases to successful resolutions.,,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
business litigation attorneys,Roseville,business law High Volume-- Roseville.xlsx,3,"Sacramento Estate Dispute Litigation Attorneys | Probate, Business ...",https://www.sterlingcounsel.com/,"The Sterling Law Group, A P.C. in Roseville provides experienced advocacy in trust and estate litigation, business litigation, probate and more.",,,,,,,,,sterlingcounsel.com,22,29,2,4692,206,19539,,
business litigators,Roseville,business law High Volume-- Roseville.xlsx,2,Roseville Business Law Attorney & Law Firm,https://www.petersonwatts.com/roseville-business-law-attorney/,Contact Our Business Law Attorneys Today. Contact our Roseville law office by calling 916-749-1431 to arrange for a consultation with one of our attorneys.,,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
business litigators,Roseville,business law High Volume-- Roseville.xlsx,3,"Commercial Law Firm: Business Lawyer in Roseville, CA",https://www.duranlawoffice.com/,"Duran Law Office PC is a commercial law firm in Roseville, CA. Our business lawyers specialize in bankruptcy, on-the-job injuries, and much more.",,,,,,,,,duranlawoffice.com,19,24,-1,3688,62,3688,,
commercial litigators,Roseville,business law High Volume-- Roseville.xlsx,3,"Peterson Watts Law Group, LLP: Roseville Business Law Lawyer ...",https://www.petersonwatts.com/,"A Roseville, California based firm that represents clients in cases concerning intellectual property, employment law, business litigation, commercial real ...",,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
business litigations lawyer,Roseville,business law High Volume-- Roseville.xlsx,2,Roseville Business Law Attorney & Law Firm,https://www.petersonwatts.com/roseville-business-law-attorney/,Our lawyers have a combined 65 years of business and litigation experience and have handled thousands of cases to successful resolutions.,,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
business litigations lawyer,Roseville,business law High Volume-- Roseville.xlsx,3,"Roseville Business Dispute Resolution Attorney - McCoy Fatula, APC",https://www.mccoyfatula.com/asset-protection-tax-planning/business-dispute-resolution/,Resolving a business dispute can get ugly quickly without experienced legal counsel. Call McCoy Fatula at 916-888-1314 to speak with a partner attorney.,,,,,,,,,mccoyfatula.com,21,27,2,1332,115,40436,,
commercial litigation attorney,Roseville,business law High Volume-- Roseville.xlsx,2,"Sacramento Estate Dispute Litigation Attorneys | Probate, Business ...",https://www.sterlingcounsel.com/,"The Sterling Law Group, A P.C. in Roseville provides experienced advocacy in trust and estate litigation, business litigation, probate and more.",,,,,,,,,sterlingcounsel.com,22,29,2,4692,206,19539,,
commercial litigation attorney,Roseville,business law High Volume-- Roseville.xlsx,3,"Peterson Watts Law Group, LLP: Roseville Business Law Lawyer ...",https://www.petersonwatts.com/,"A Roseville, California based firm that represents clients in cases concerning intellectual property, employment law, business litigation, commercial real ...",,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
contract dispute lawyers,Roseville,business law High Volume-- Roseville.xlsx,1,Roseville Contract Dispute Lawyer & Law Firm,https://www.petersonwatts.com/roseville-contract-dispute-lawyer/,"The office of Peterson Watts Law Group, LLP, is in Roseville. You can contact our office by calling 916-749-1431. Litigation and Appeals.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,petersonwatts.com,23,29,1,3973,175,69712,,
contract dispute lawyers,Roseville,business law High Volume-- Roseville.xlsx,2,"THE BEST 10 Contract Law in ROSEVILLE, CA - Yelp",https://m.yelp.com/search?cflt=contractlaw&find_loc=roseville%2C+ca,"Best Contract Law in Roseville, CA - Louis White Law, Yee Law Group, Capitol City Legal Group, Grinevich Law Group, PC, Sapphire Law Group, NewPoint Law ...",,,,,,,,,m.yelp.com,0,0,0,0,0,0,,
corporate lawsuit lawyers,Roseville,business law High Volume-- Roseville.xlsx,2,"Commercial Law Firm: Business Lawyer in Roseville, CA",https://www.duranlawoffice.com/,"Duran Law Office PC is a commercial law firm in Roseville, CA. Our business lawyers specialize in bankruptcy, on-the-job injuries, and much more.",,,,,,,,,duranlawoffice.com,19,24,-1,3688,62,3688,,
corporate lawsuit lawyers,Roseville,business law High Volume-- Roseville.xlsx,3,Corporate Formation Lawyer Roseville CA | Yee Law Group Inc.,https://mylawyersllp.com/corporate-formation-lawyer-roseville-ca/,"Yee Law Group Inc., a Corporate Formation Lawyer Roseville CA trusts. If you are looking for experienced business lawyers, contact us today for consult.",,,,,,,,,mylawyersllp.com,27,37,1,5226,296,5311,,
contract lawyers,Roseville,business law High Volume-- Roseville.xlsx,2,Roseville Contract Dispute Lawyer & Law Firm,https://www.petersonwatts.com/roseville-contract-dispute-lawyer/,"The office of Peterson Watts Law Group, LLP, is in Roseville. You can contact our office by calling 916-749-1431. Litigation and Appeals.",,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
contract lawyers,Roseville,business law High Volume-- Roseville.xlsx,3,"Business Contracts | Roseville, CA - Sherlock // Anderson, PC",https://www.sherlockclark.com/business-contracts/,Schedule your contracts consultation with our firm in Roseville by calling 916-757-6630 or sending us an email. Practice Areas. Family Law · Divorce and Legal ...,,,,,,,,,sherlockclark.com,22,27,1,2767,100,25921,,
corporate litigation attorney,Roseville,business law High Volume-- Roseville.xlsx,2,"Sacramento Estate Dispute Litigation Attorneys | Probate, Business ...",https://www.sterlingcounsel.com/,"The Sterling Law Group, A P.C. in Roseville provides experienced advocacy in trust and estate litigation, business litigation, probate and more.",,,,,,,,,sterlingcounsel.com,22,29,2,4692,206,19539,,
corporate litigation attorney,Roseville,business law High Volume-- Roseville.xlsx,3,Roseville Business Law Attorney & Law Firm,https://www.petersonwatts.com/roseville-business-law-attorney/,Our lawyers have a combined 65 years of business and litigation experience and have handled thousands of cases to successful resolutions.,,,,,,,,,petersonwatts.com,23,29,1,3973,175,69712,,
corporate litigation lawyer,Roseville,business law High Volume-- Roseville.xlsx,2,"Sacramento Estate Dispute Litigation Attorneys | Probate, Business ...",https://www.sterlingcounsel.com/,"The Sterling Law Group, A P.C. in Roseville provides experienced advocacy in trust and estate litigation, business litigation, probate and more.",,,,,,,,,sterlingcounsel.com,22,29,2,4692,206,19539,,
corporate litigation lawyer,Roseville,business law High Volume-- Roseville.xlsx,3,Sproul Trost: CA and NV Real Estate Law & Corporate Attorneys,https://www.sproullaw.com/,"Sproul Trost is located in Roseville, providing representation for Business / Corporate Law, Business Litigation, Real Estate Law, Environmental Law ...",,,,,,,,,sproullaw.com,15,26,2,431,68,1063,,
m&a attorney,Roseville,business law High Volume-- Roseville.xlsx,3,Mergers and Acquisitions - Real Estate Law Corporation™,https://www.realestatelawcorp.com/mergers-acquisitions/,"Our team of experienced attorneys specializes in guiding companies through the intricacies of M&A deals, providing strategic advice and comprehensive legal ...",,,,,,,,,realestatelawcorp.com,15,28,2,5141,339,5143,,
merger acquisition lawyer,Roseville,business law High Volume-- Roseville.xlsx,3,Michigan Mergers and Acquisitions Attorneys - Varnum LLP,https://www.varnumlaw.com/practice/mergers-and-acquisitions/,"Varnum offers all the legal services you need to accomplish a successful corporate merger, acquisition or related transaction.",,,,,,,,,varnumlaw.com,42,43,4,69812,1821,302373,,
merger and acquisition attorney,Roseville,business law High Volume-- Roseville.xlsx,3,"Mergers and Acquisitions - Larson Lindenau Law Group, P.C.",https://larsonlindenau.com/practice-areas/mergers-and-acquisitions/,Our team provides exceptional legal services to clients looking to buy or sell businesses. We have decades of experience advising clients in mergers and ...,,,,,,,,,larsonlindenau.com,3,17,-1,13,13,13,,
merger attorney,Roseville,business law High Volume-- Roseville.xlsx,2,Mergers and Acquisitions - Real Estate Law Corporation™,https://www.realestatelawcorp.com/mergers-acquisitions/,"Our team of experienced attorneys specializes in guiding companies through the intricacies of M&A deals, providing strategic advice and comprehensive legal ...",,,,,,,,,realestatelawcorp.com,15,28,2,5141,339,5143,,
merger attorney,Roseville,business law High Volume-- Roseville.xlsx,3,"Business Transition - Patton Law Group - Roseville, CA",https://pattonlawgroup.com/business-transition/,"Patton Law Group in Roseville, CA, offers comprehensive support to guide business owners through every step of their business transition.",,,,,,,,,pattonlawgroup.com,20,23,5,2099,59,16943,,
merger and acquisition lawyer,Roseville,business law High Volume-- Roseville.xlsx,3,"Mergers and Acquisitions - Larson Lindenau Law Group, P.C.",https://larsonlindenau.com/practice-areas/mergers-and-acquisitions/,We have decades of experience advising clients in mergers and acquisitions. We understand that it is critical to close deals on favorable terms and on time. We ...,,,,,,,,,larsonlindenau.com,3,17,-1,13,13,13,,
mergers & acquisitions attorney,Roseville,business law High Volume-- Roseville.xlsx,3,Mergers and Acquisitions - Real Estate Law Corporation™,https://www.realestatelawcorp.com/mergers-acquisitions/,"As a top-rated California law firm with extensive experience in mergers and acquisitions ... 3017 Douglas Blvd Suite 30916 Roseville, CA 95661. Citrus ...",,,,,,,,,realestatelawcorp.com,15,28,2,5141,339,5143,,
mergers & acquisitions lawyer,Roseville,business law High Volume-- Roseville.xlsx,3,"Roseville Business Transaction Attorney - McCoy Fatula, APC",https://www.mccoyfatula.com/asset-protection-tax-planning/business-transactions/,Nationwide legal assistance with all types of business transactions. Call McCoy Fatula at 916-888-1314 or 916-888-1314 to speak with a lawyer.,,,,,,,,,mccoyfatula.com,21,27,2,1332,115,40436,,
blockchain and law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Tailored Legal Services in Roseville for All Needs,https://baylegal.com/location/roseville-ca/,"Strategic legal guidance for Roseville residents & businesses. Bay Legal PC delivers trust, estate planning, and business dispute resolution.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,baylegal.com,14,26,70,2192,62,19082,,
blockchain and law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,2,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,The Law Offices of Daniel A. Hunt is a California law firm specializing in Estate Planning; Trust Administration & Litigation; Probate; and Conservatorships. We ...,,,,,,,,,dhtrustlaw.com,30,38,1,16922,1202,38912,,
blockchain and law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Estate Planning for Cryptocurrency - Thapar Law,https://www.thaparlaw.com/practice-areas/estate-planning/estate-planning-for-cryptocurrency/,Free Consultation - Call 916-579-0605 - Thapar Law is dedicated to providing our clients with legal services in Estate Planning and Probate cases.,,,,,,,,,thaparlaw.com,9,20,8,1732,25,4801,,
crypto currency law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,"Cryptocurrencies don't have a central issuing or regulating authority, but instead, use a decentralized system to record transactions and issue new units.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dhtrustlaw.com,30,38,1,16922,1202,38912,,
crypto currency law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,2,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,Our Roseville tax attorneys can help you understand the complexities of reporting and accounting for your bitcoin payments on your tax returns. Especially if ...,,,,,,,,,newpointlaw.com,25,36,1,5005,435,8301,,
crypto currency law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Estate Planning for Cryptocurrency - Thapar Law,https://www.thaparlaw.com/practice-areas/estate-planning/estate-planning-for-cryptocurrency/,Free Consultation - Call 916-579-0605 - Thapar Law is dedicated to providing our clients with legal services in Estate Planning and Probate cases.,,,,,,,,,thaparlaw.com,9,20,8,1732,25,4801,,
crypto attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,"The Roseville and Sacramento tax lawyers at the NewPoint Law Group, LLP, help Californians with tax planning and preparation, reporting international holdings, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,newpointlaw.com,25,36,1,5005,435,8301,,
crypto attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,2,"Cryptocurrency Compliance And Defense | Sacramento, CA",https://www.williamslawassociates.com/practice-areas/cryptocurrency-compliance-and-defense/,"Our firm can help you develop a strategy to resolve your digital currency matters. We serve clients in California, throughout the United States and abroad.",,,,,,,,,williamslawassociates.com,24,31,1,1563,241,170662,,
crypto attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,"If you invest in cryptocurrency, be sure to work with an experienced estate planning attorney for legal advice to ensure that none of your assets fall through ...",,,,,,,,,dhtrustlaw.com,30,38,1,16922,1202,38912,,
cryptocurrency attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,1,"Cryptocurrency Compliance And Defense | Sacramento, CA",https://www.williamslawassociates.com/practice-areas/cryptocurrency-compliance-and-defense/,"Our firm can help you develop a strategy to resolve your digital currency matters. We serve clients in California, throughout the United States and abroad.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,williamslawassociates.com,24,31,1,1563,241,170662,,
cryptocurrency attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,2,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,"If you invest in cryptocurrency, be sure to work with an experienced estate planning attorney for legal advice to ensure that none of your assets fall through ...",,,,,,,,,dhtrustlaw.com,30,38,1,16922,1202,38912,,
cryptocurrency attorney near me,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,"The Roseville and Sacramento tax lawyers at the NewPoint Law Group, LLP, help Californians with tax planning and preparation, reporting international holdings, ...",,,,,,,,,newpointlaw.com,25,36,1,5005,435,8301,,
crypto lawyer near me,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,"If you invest in cryptocurrency, be sure to work with an experienced estate planning attorney for legal advice to ensure that none of your assets fall through ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dhtrustlaw.com,30,38,1,16922,1202,38912,,
crypto lawyer near me,Roseville,Crypto-LongTail-- Roseville.xlsx,2,"Cryptocurrency Compliance And Defense | Sacramento, CA",https://www.williamslawassociates.com/practice-areas/cryptocurrency-compliance-and-defense/,"Our firm can help you develop a strategy to resolve your digital currency matters. We serve clients in California, throughout the United States and abroad.",,,,,,,,,williamslawassociates.com,24,31,1,1563,241,170662,,
crypto lawyer near me,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,Our Roseville tax attorneys can help you understand the complexities of reporting and accounting for your bitcoin payments on your tax returns. Especially if ...,,,,,,,,,newpointlaw.com,25,36,1,5005,435,8301,,
cryptocurrency lawyers near me,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,"If you invest in cryptocurrency, be sure to work with an experienced estate planning attorney for legal advice to ensure that none of your assets fall through ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dhtrustlaw.com,30,38,1,16922,1202,38912,,
cryptocurrency lawyers near me,Roseville,Crypto-LongTail-- Roseville.xlsx,2,Cryptocurrency | Divorce Lawyer Jin Kim,https://sacramentodivorce.us/cryptocurrency/,Find hidden cryptocurrency in California divorce through discovery and forensic accounting from divorce lawyer Michael Benavides.,,,,,,,,,sacramentodivorce.us,18,31,2,2449,124,4162,,
cryptocurrency lawyers near me,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,Our Roseville tax attorneys can help you understand the complexities of reporting and accounting for your bitcoin payments on your tax returns. Especially if ...,,,,,,,,,newpointlaw.com,25,36,1,5005,435,8301,,
top crypto law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,1,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,"The Roseville and Sacramento tax lawyers at the NewPoint Law Group, LLP ... For a free consultation on your case, call our law offices today at 800-358-0305.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,newpointlaw.com,25,36,1,5005,435,8301,,
top crypto law firms,Roseville,Crypto-LongTail-- Roseville.xlsx,3,"Cryptocurrency Compliance And Defense | Sacramento, CA",https://www.williamslawassociates.com/practice-areas/cryptocurrency-compliance-and-defense/,"Our firm can help you develop a strategy to resolve your digital currency matters. We serve clients in California, throughout the United States and abroad.",,,,,,,,,williamslawassociates.com,24,31,1,1563,241,170662,,
lawyers specializing in cryptocurrency,Roseville,Crypto-LongTail-- Roseville.xlsx,2,Cryptocurrency Tax Attorney California - NewPoint Law Group,https://www.newpointlaw.com/tax-business/cryptocurrency-tax-attorney-california,Our Roseville tax attorneys can help you understand the complexities of reporting and accounting for your bitcoin payments on your tax returns. Especially if ...,,,,,,,,,newpointlaw.com,25,36,1,5005,435,8301,,
lawyers specializing in cryptocurrency,Roseville,Crypto-LongTail-- Roseville.xlsx,3,Cryptocurrency and Estate Planning - Law Offices of Daniel Hunt,https://www.dhtrustlaw.com/cryptocurrency-and-estate-planning/,The Law Offices of Daniel A. Hunt is a California law firm specializing in Estate Planning; Trust Administration & Litigation; Probate; and Conservatorships.,,,,,,,,,dhtrustlaw.com,30,38,1,16922,1202,38912,,
adoption attorneys,Roseville,FamilyLaw-HighVolume -- Roseville.xlsx,1,Roseville Adoption Lawyer | Roseville Family Law Firm,https://www.gtblaw.com/family-law-overview/adoption/,"To discuss your concerns with an experienced adoption lawyer, please call our office at 916-304-5691 or send us an email. Our legal team looks forward to helping you and your family with your adoption needs.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,gtblaw.com,26,27,3,2517,116,34647,,
adoption attorneys,Roseville,FamilyLaw-HighVolume -- Roseville.xlsx,3,Roseville Stepparent Adoption Attorney | Parental Rights,https://www.mccoyfatula.com/family-law/adoption/,Stepparent adoption services from knowledgeable attorneys. Call 916-888-1314 to schedule a consultation with McCoy Fatula.,,,,,,,,,mccoyfatula.com,21,27,2,1332,115,40436,,
child custody lawyers,Roseville,FamilyLaw-HighVolume -- Roseville.xlsx,1,"Roseville Child Custody Lawyer | Visitation | Bez Law Firm, P.C.",https://www.bezlawfirm.com/family-law/child-custody-and-child-visitation/,"Rely on our child custody attorneys at Bez Law Firm, P.C. in Roseville & Placer County to fight for your child's interests & uphold your parental rights.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bezlawfirm.com,25,28,1,906,158,9655,,
child custody lawyers,Roseville,FamilyLaw-HighVolume -- Roseville.xlsx,2,Roseville Child Custody Attorney | Law Offices of Evan Samuelson,https://www.samfamlaw.com/family-law/child-custody/,Let a Roseville child custody lawyer with 25+ years of experience defend your parental rights. Contact the Law Offices of Evan Samuelson for a consultation!,,,,,,,,,samfamlaw.com,20,27,1,844,112,4759,,
child custody lawyers near me,Roseville,FamilyLaw-HighVolume -- Roseville.xlsx,2,Roseville Child Custody Attorney | Law Offices of Evan Samuelson,https://www.samfamlaw.com/family-law/child-custody/,Let a Roseville child custody lawyer with 25+ years of experience defend your parental rights. Contact the Law Offices of Evan Samuelson for a consultation!,,,,,,,,,samfamlaw.com,20,27,1,844,112,4759,,
