keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
cybersecurity lawyer,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,2,Cybersecurity | Los Angeles Cyber Crime Attorney,https://www.atrizadeh.com/cybersecurity.html,"Experienced cybersecurity lawyers to develop policies for you, your employees, and your business when managing confidential information.",,,,,,,,,atrizadeh.com,26,30,1,24823,166,32415,,
cybersecurity lawyer,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,3,Alexandra Samofalova - Spencer Fane,https://www.spencerfane.com/professionals/alexandra-samofalova/,"Alexandra's practice encompasses data privacy, cybersecurity, artificial intelligence, real estate, corporate, and business law.",,,,,,,,,spencerfane.com,46,45,1,81841,2361,174721,,
entertainment attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,1,"Pfeiffer Law: Entertainment Law Firm | Santa Monica, Los Angeles ...",https://www.pfeifferlaw.com/,"Jon Pfeiffer is a Santa Monica attorney specializing in entertainment, business and copyright litigation with years of experience. Call him today to discuss ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pfeifferlaw.com,24,33,5,2682,388,31627,,
entertainment attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,2,Entertainment Law Resources - Home,https://www.marklitwak.com/,"LAW OFFICES OF MARK LITWAK & ASSOCIATES ... 201 Santa Monica Blvd. Suite 300. Santa Monica, California 90401. Phone: 310-859-9595. Law2@marklitwak.com.",,,,,,,,,marklitwak.com,38,35,1,6287,651,56687,,
entertainment attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,3,"Intellectual Property + Entertainment - KLEIN, A Professional Law ...",https://www.klein.law/intellectual-property-entertainment,"Our California intellectual property and entertainment attorneys are skilled, results-driven advocates for businesses, start-up companies, and entrepreneurs.",,,,,,,,,klein.law,9,23,-1,106,57,106,,
entertainment law attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,1,"Pfeiffer Law: Entertainment Law Firm | Santa Monica, Los Angeles ...",https://www.pfeifferlaw.com/,"Jon Pfeiffer is a Santa Monica attorney specializing in entertainment, business and copyright litigation with years of experience. Call him today to discuss ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pfeifferlaw.com,24,33,5,2682,388,31627,,
entertainment law attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,2,Entertainment Law Resources - Home,https://www.marklitwak.com/,"LAW OFFICES OF MARK LITWAK & ASSOCIATES ... 201 Santa Monica Blvd. Suite 300. Santa Monica, California 90401. Phone: 310-859-9595. Law2@marklitwak.com.",,,,,,,,,marklitwak.com,38,35,1,6287,651,56687,,
entertainment law attorney,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,3,Entertainment & Intellectual Property Litigation - Murphy Rosen LLP,https://murphyrosen.com/practice-areas/entertainment-intellectual-property-litigation/,"Our lawyers have experience litigating in a wide variety of areas including breach of contract, invasion of privacy, right of publicity, employment, syndication ...",,,,,,,,,murphyrosen.com,25,28,2,2174,114,3718,,
entertainment lawyer santa monica,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,1,"Pfeiffer Law: Entertainment Law Firm | Santa Monica, Los Angeles ...",https://www.pfeifferlaw.com/,"Jon Pfeiffer is a Santa Monica attorney specializing in entertainment, business and copyright litigation with years of experience. Call him today to discuss ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pfeifferlaw.com,24,33,5,2682,388,31627,,
entertainment lawyer santa monica,Santa Monica,OtherSpecializedAreas-HighVolume-- Santa Monica.xlsx,2,Entertainment Law Resources - Home,https://www.marklitwak.com/,"LAW OFFICES OF MARK LITWAK & ASSOCIATES ... 201 Santa Monica Blvd. Suite 300. Santa Monica, California 90401. Phone: 310-859-9595. Law2@marklitwak.com.",,,,,,,,,marklitwak.com,38,35,1,6287,651,56687,,
